Judgement	Transcription	Linked	Comments
8	p4,01:30:33.960,01:30:52.710,spk_0,	False	
8	p2,01:57:56.070,01:59:02.850,Respondent ,	True	Counsel: But they also look at, in the guidance, and that's a tab 2, I've referred to the beginning of that when they're considering Article 12(3) and Article 12(4). And you've already been referred to that by a very learned friend for the mother. The discussions are about the again, of course, the term Member State is used and the term Member State is used throughout except where it's saying that this article should be deemed, and one presumes that's where my learned friend got the word deemed from, but shall be deemed to be in the child's best interest when the child in question is habitually resident to a third state that is not a contracting state to the Hague Convention. To differentiate between Member States who are and Member States who are not contracting states to the Hague Convention.
9	p2,00:22:13.840,00:24:14.450,Appellant ,	True	Counsel: I don't think I can add to that debate, My Lady, because I've obviously been focusing on the more contentious aspects as far as [inaudible] is concerned. And so I turn to the other two hurdles, which I have to get over and the first is that the jurisdiction the court has been expressed accepted or otherwise in an unequivocal manner by all the parties to the proceedings at the time the court is seized. And there are two components of that which we need to consider. And the first I want to consider is at the time the court is seized. And of course, here there is a distinction between -- the issue is, does that refer to a specific event in time, meaning when the court is first seized, or a continuum of time, such a period of time as the court is seized? The Court of Appeal held that it meant the latter. It's our submission that it means the former. Although crucially, of course, later events are relevant in determining the position at the outset of the proceedings. We rely on a number of points in support of our preferred interpretation. We submit that the word, has been, in Article 12 (3) (b), is more consistent with a specific point in time. We point to the fact that under Article eight, the same phrase is used. Articulate the basic general jurisdiction. The courts of a Member State shall have jurisdiction in matters of principle, over a child who is habitually resident in that Member State at the time the court is seized. It is our submission to the court that the contrary interpretation would drain any meaning or effectiveness from the articles, because the crucial purpose of a jurisdictional rule, in our submission, is to determine whether the court has jurisdiction at the start of the proceedings, so they continue to determine the issue.
9	p2,00:19:48.640,00:21:06.960,Appellant ,	True	Counsel: Article 12 (3) of Brussels II Revised specifies three criteria for the prorogation of jurisdiction by courts of a Member State in matters of responsibility over a child, all of which have to be satisfied, namely, one, that the child has a substantial connection with that Member State. Article 12 (3) (a). Two that the jurisdiction of the court has been accepted expressly or otherwise, in an unequivocal manner by all the parties to the proceedings at the time the court is seized. Article 12 (3) (b). And three, the jurisdictions in the best interests of the child. Article 12 (3) (b) again. Now as far as the first criterion is concerned, Article 12 (3) (a), that is manifestly satisfied, and this is not contentious because under Article 12 (3) (a) itself specifically provides that a substantial connection will be established, in particular, by virtue of the fact that one of the holders of parental responsibility is habitually resident in that Member State or the child is a national of that Member State. In this case, both of those exemplar conditions are satisfied and consequently, as agreed by all parties, the child has a substantial connection with this country.
9	p1,01:41:12.310,01:43:25.140,spk_0,	True	Counsel: No, it's not. But the point is that I succeed to make is that in those circumstances, under Article 3, there is an express reference to habitual residents. So where the child is not habitually resident in the member state, the court of that state shall have jurisdiction in such matters. If the child habitual resident in one of the member states and the test is satisfied, police are satisfied. Contrast Article 12, which of course, is headed prorogation, The courts of a member state exercising jurisdiction in divorce proceedings shall have jurisdiction in relation any matter where any parents really connected with that application, where and then the hurdles are inserted. So there is no reference, no restriction there to children who are habitually resident in one of the member states. [Pause]. And in our submission, there's no justification for reading into Article 12 (1). Or more importantly, for this case, Article 12 (3). The phrase in respect of a child who is habitually resident in a member state. I think this is a rhetorical point. If the authors had intended to limit the scope of the jurisdictional rules to cases where the trial was a fixture at the member state, given that they said so now in Brussels II we submit they surely would have done in Brussels II revised. The Court: Another way of putting that is that the commission must be presumed to be deliberate. Counsel: Yes, My Lord, and that first point --
9	p2,00:26:35.130,00:27:05.960,Appellant ,	True	Counsel: My submission to the court will be that it is, and may I come back to that My Lord? Because that is obviously a linked but different point. And again, towards the end of my submissions on this point, draw your attention back to the practise guide at page 12, tab 2 page 12, reminding ourselves, of course, this is only a persuasive authority, actually, it's 13. Top of the page, page 13. The question of jurisdiction is determined at the time the court is seized. Once a competent court is seized, in principle, it retains jurisdiction even if the child acquires habitual residence in another Member State during the course of the court proceeding. That, of course, is dealing with the Article 8 point and in my submission illustrates clearly the point that I've been making. Tab 2 page 13 top of the page. Now one of the factors which influenced the Court of Appeal's contrary interpretation was that it would preclude any party subsequently joined to the proceedings from having any right to refuse to accept jurisdiction. Obviously, parties can be added to the proceedings, all proceedings, not only family proceedings, and not infrequently are. And in this case, of course, the child as we've established was joined as a party to these proceedings. And Lord Justice Thorpe pointed out that if consent was confined to those parties who were parties at the outset of the proceedings, that would deprive a later joint party, in particular a child through the guardian, of the right to object to the court's jurisdiction. Well, My Lord, our response to that is, that's right, it does have that consequence, and the fact that it has that consequence does not, in our submission, in any way undermine the clear interpretation and meaning of the phrase. Parties added later cannot object, in our submission, to the jurisdiction. Although of course they can in this instance under the Children Act, invite the court not to make any order in the proceedings to which they have been joined. So we submit that Lord Justice Thorpe is right. It does have that consequence, but it is the clear consequence of the interpretation, which we say is absolutely absolutely clear on the words of the document.
9	p4,00:26:11.140,00:27:41.310,spk_1,	True	Counsel: That wasn't done in this case, and I have to say from experience it tends not to be done, save by rare first instance judges, in any case. Taking it forward if one considers the effect of Article 17 of the revised regulation. Article 17, coupled together with Article 18 provides a positive onus on judges to consider jurisdiction at the earliest possible stage and realistically, there's a limit to the scope for that to be done when proceedings are launched. And that comes to the analysis of the interplay between the different aspects of Article 12(3)(b) and that is to say accepted express or otherwise in an unequivocal manner by all the parties to the proceedings at the time the court is seized. At the time the court is seized, it may well be that there is only one active party. The other party won't necessarily have had the chance to say anything at all. And there is a difficulty at the moment with that. It's a difficulty which some practitioners address by writing on a document acknowledging service, that acknowledgement is made subject to a challenge to jurisdiction.
9	p2,01:11:14.660,01:12:29.440,Appellant ,	True	Counsel: At every time. And of course it is, My Lord Clarke was quite right to remind me, the jurisdiction of the courts. The jurisdiction is in the best interests of the child. But that is very close to asking the welfare question, and it cannot be right in my submission at all points for the court to consider the welfare question in order to determine whether it has jurisdiction, since the point of establishing jurisdiction is to carry out the welfare exercise. In this case, of course, we're dealing with a country that isn't Pakistan that is not a signatory to the Hague Convention, and consequently, 12 (4) comes into play, and here we move into an element of some uncharted waters, an interpretation which we put forward without authority for discussion. This contains a deeming provision, where the child has habitual residence in the territory of a third state, which is not a contracting party of the Hague Convention, jurisdiction under this Article shall be deemed to be in the child's interest.
9	p2,00:42:53.900,00:44:41.110,Appellant ,	True	Counsel: It does. I was going to go through Article 15 as it clearly is of interest. By way of exception, I underline that, where the Courts Member State having jurisdiction, so it's after jurisdiction is established, as to the substance of a matter, may, if they consider that a Court of another Member State with which the court has a particular connection, I'm underlining words which may be of interest to have a longer discussion about this, will be at a better place to hear the case, or a specific part thereof, and where this is in the best interest of the child, stay the case or the part thereof, and invite the parties to introduce a request or request a court of another Member State to assume jurisdiction according to paragraph 5. Paragraph 1 should apply upon the application from a party or if the courts are in motion, or upon the application from a court of another Member State with which the child has a particular connection in accordance with paragraph 3. A transfer made of the Court's own motion or the application of a court of a Member State must be accepted by at least one of the parties, so you can't do it if all the parties are against. The child shall be considered to have a particular connection, if -- there is a list of five factors in three. Four, the court of a Member State, having jurisdiction as to the substance of the matter shall set a time limit by which the courts of that other Member State shall be seized in accordance with paragraph 1. If the courts are not seized by that time, the court which has been seized shall continue to exercise jurisdiction in accordance with Articles 8 to 14. In other words, if they refused the request or don't comply with the time limit, then the Court, the requesting Court, shall continue to exercise jurisdiction in the Court, 8 to 14. The courts of that other Member State may, due to the circumstance of the case, that this is in the best interests of the child, accept within six weeks of their seizure in accordance with paragraphs 1 (a) or (b). In this case, the Court first seized shall decline jurisdiction. Otherwise, the court first seized shall continue to exercise jurisdiction in accordance with Articles 8 to 14. The courts shall cooperate for the purposes of the Article. That's, in my submission, quite a complex framework for what I call consensual transfer from one court to another. It follows on, but in greater detail, the provisions of Article 10 of the 96 Convention to which which we looked at earlier. It's not the same as the English Court saying, I don't think this court is the best court. I'm going to stay the proceedings on the assumption the proceedings will be transferred to a non Member State.
9	p1,01:36:24.230,01:37:08.640,spk_0,	False	
9	p2,00:51:20.810,00:53:49.170,Appellant ,	True	Counsel: Lord Collins' -- Lord Justice Lawrence's, at paragraph 53 on page 11. It is plain that Article 12 (1) (b) of Brussels II Revised when it speaks to the jurisdiction being quote, except expressly or otherwise in an unequivocal manner at the time the court is seized is not simply referring to a mere submission in matrimonial proceedings equivalent to what would be an entry of appearance under Brussels I Article 24. First, it is clear that it does not refer to acceptance of the jurisdiction to enrage the matrimonial proceedings alone. It must refer to jurisdiction in matters of parental responsibility. Second, the emphasis on the acceptance of jurisdiction expressly or in an unequivocal manner. This must mean that accepting the jurisdiction of a court, other than that of a child's habitual residence, is not likely to be inferred and that the paradigm case will be [inaudible] by the parties at the time the proceedings are instituted. And then Your Lordship proceeded to recite the [inaudible] 12 to the regulation in paragraph 54. The first point, My Lord, we need to consider here, because in that case, the case turned on whether acknowledging the service effectively or whether the filing of a statement of arrangements in divorce proceedings amounted to consent. The court held not. The point I want to concentrate on is the emphasis on the acceptance of jurisdiction expressly or in an unequivocal manner, this must mean that acceptance of the jurisdiction of the court other than that of the child's habitual residence is not likely to be inferred and that the paradigm case will be attributed by the parent at the time the proceedings are instituted. Now, My Lord, the paradigm case is clearly agreement, and it's absolutely right of course, as Your Lordship observed, it will not likely be inferred in the absence of such express agreement. But in my submission, it is open to the parties in certain circumstances which we say apply here, to indicate through their conduct that they have unequivocally accepted jurisdiction. But that conduct must be clear in our submission, such conduct has been demonstrated by the father in this case.
9	p1,01:14:07.660,01:15:14.060,spk_0,	True	Counsel: The court will, perhaps apprehended for our part, my part particularly concerned that focuses above all on the issues that arise in this case which are by themselves equally interesting and perhaps certainly are important and definitely arise in this case, the second of those is of course, the proper interpretation of Article 12(3) with 12(4), and we focused on the meaning of the phrase third state, and that is a hotly disputed topic between the learned friend and myself. Then we consider the two hurdles under the prorogation provisions, which are relevant in this case, the proper interpretation of the phrase quote, The jurisdiction of the court has been accepted, expressed or otherwise, in an unequivocal manner at the time the court is seized, which involves two elements at the time is court is seized and unequivocal acceptance and then the phrase that interpretation, the phrase in the best interests of the child and then the fifth point --
9	p4,00:55:21.360,00:56:51.150,spk_1,	True	Counsel: It is very hard to think My Lord, although no doubt it's not beyond those who are in this court, of a children's case in which, following taking up of jurisdiction on this application of Article 12(3) if that view prevails, someone comes along on behalf of the child and makes a submission that the jurisdiction is not in the child's best interest on other than a factual basis, which needs to be translated into some practical arrangement. Even if it is only that, for example, the child could not be transported should not be transported to this country. It's not in the child's best interests. Or that there is some particular reason why it is not in the child's best interests to engage in an English process or some particular work needs to be done in the other jurisdiction. The English court could then say so and say in that event, we're not going to make orders. And in accordance with the principal of Article 12, subsequent litigation should take place in the country of habitual residence. The exception no longer applies. That's one way of doing it, which might very well be ECJ compliant because it would follow so closely on the reasoning of the regulation itself.
9	p3,01:42:16.370,01:43:27.400,spk_5,	True	The Court: Now, there's nothing in the regulations that provides when that jurisdiction ceases. CF Article 12. In Article 12, there is an express provision about when the jurisdiction comes to an end. Now, there is no such provision in relation to Article 8. So, why does not one treat all the -- why would not if the Article applied, why would not the European court at least, treat, for purposes of the regulation, treat all, everything that has happened subsequently as part of the proceedings, which began when the first Article 8 proceedings began. Because they all relate to the parental responsibility in relation to the child. The child had its habitual residence within the jurisdiction at the time they began. There is nothing in the regulations would suggest that one should have artificial lines. The court would surely be treated, the court of the relevant member state would surely be treated as having seizing of the proceedings until the very end.
9	p1,01:37:11.450,01:38:39.850,spk_0,	False	
9	p4,01:30:33.960,01:30:52.710,spk_0,	False	
9	p3,01:56:30.890,01:56:47.850,spk_0,	False	
9	p3,00:13:53.140,00:14:18.620,spk_0,	False	
9	p4,00:05:02.040,00:05:17.710,spk_3,	False	
9	p2,01:06:55.150,01:07:09.570,Judge,	False	
9	p2,01:13:09.380,01:13:47.410,Appellant ,	True	Counsel: Our case is that it is a presumption. The question is, which there's help from other jurisdictions on this point. What does it mean? We ask the question, what does it mean where it says at the end of Article 12(4), measures jurisdiction in this article shall be deemed to be in the child's interests, particularly if it is found impossible to hold proceeds in the third state in question. The suggestion we put forward is that there is a presumption that the child is habitually resident in the third state and that it is irrebuttable --
9	p1,01:56:27.930,01:57:00.690,spk_0,	True	Counsel: Bottom of page 45 describing Article 12(4) as described in Chapter two, Article 12 of regulation introduces a limited propagation option for a party to choose to seize a court of a member state in which the child is not habitually resident but with which the child is nevertheless a substantial connection. This option is not limited to situations where the child is habitually resident within the territory of a member state. But it applies also where the habitual residence of the child is in a third state that is not a contracting party to the 1996 Hague Convention.
10	p4,00:26:11.140,00:27:41.310,spk_1,	True	Counsel: That wasn't done in this case, and I have to say from experience it tends not to be done, save by rare first instance judges, in any case. Taking it forward if one considers the effect of Article 17 of the revised regulation. Article 17, coupled together with Article 18 provides a positive onus on judges to consider jurisdiction at the earliest possible stage and realistically, there's a limit to the scope for that to be done when proceedings are launched. And that comes to the analysis of the interplay between the different aspects of Article 12(3)(b) and that is to say accepted express or otherwise in an unequivocal manner by all the parties to the proceedings at the time the court is seized. At the time the court is seized, it may well be that there is only one active party. The other party won't necessarily have had the chance to say anything at all. And there is a difficulty at the moment with that. It's a difficulty which some practitioners address by writing on a document acknowledging service, that acknowledgement is made subject to a challenge to jurisdiction.
10	p4,00:21:18.560,00:23:56.680,spk_1,	False	
10	p2,00:05:14.520,00:05:45.050,Appellant ,	False	
10	p2,00:51:20.810,00:53:49.170,Appellant ,	True	Counsel: Lord Collins' -- Lord Justice Lawrence's, at paragraph 53 on page 11. It is plain that Article 12(1)(b) of Brussels II Revised when it speaks to the jurisdiction being quote, except expressly or otherwise in an unequivocal manner at the time the court is seized is not simply referring to a mere submission in matrimonial proceedings equivalent to what would be an entry of appearance under Brussels I Article 24. First, it is clear that it does not refer to acceptance of the jurisdiction to enrage the matrimonial proceedings alone. It must refer to jurisdiction in matters of parental responsibility. Second, the emphasis on the acceptance of jurisdiction expressly or in an unequivocal manner. This must mean that accepting the jurisdiction of a court, other than that of a child's habitual residence, is not likely to be inferred and that the paradigm case will be [inaudible] by the parties at the time the proceedings are instituted. And then Your Lordship proceeded to recite the [inaudible] 12 to the regulation in paragraph 54. The first point, My Lord, we need to consider here, because in that case, the case turned on whether acknowledging the service effectively or whether the filing of a statement of arrangements in divorce proceedings amounted to consent. The court held not. The point I want to concentrate on is the emphasis on the acceptance of jurisdiction expressly or in an unequivocal manner, this must mean that acceptance of the jurisdiction of the court other than that of the child's habitual residence is not likely to be inferred and that the paradigm case will be attributed by the parent at the time the proceedings are instituted. Now, My Lord, the paradigm case is clearly agreement, and it's absolutely right of course, as Your Lordship observed, it will not likely be inferred in the absence of such express agreement. But in my submission, it is open to the parties in certain circumstances which we say apply here, to indicate through their conduct that they have unequivocally accepted jurisdiction. But that conduct must be clear in our submission, such conduct has been demonstrated by the father in this case.
10	p2,01:10:15.330,01:10:34.060,Appellant ,	True	Counsel: Yes, in my submission, the only reasonable and practical construction is that that falls to be considered at the time the court is seized, i.e. at the outset of the proceedings, and it's not something which falls to be considered at all points during the course of the proceedings. The reason for that is the purposive argument that the purpose of Article 12 is to enable the court to determine whether it has jurisdiction and in my submission, it would be manifestly unworkable if the court were required, the instance of any party to review the question whether it still has jurisdiction at all stages of the proceedings. Either the court has jurisdiction or it does not.
10	p3,01:42:16.370,01:43:27.400,spk_5,	False	
10	p2,00:42:53.900,00:44:41.110,Appellant ,	False	
10	p3,01:02:02.600,01:03:23.640,spk_0,	True	Counsel: I'm saying that the court has to look -- once the court is seized of the matter at the beginning, which is in the sense when the proceedings were started in favour of the matter is filed, the court is seized of it then, but the court continues to be seized with it. And there are two reasons why I'm saying that one has to look at the continuance of the seizing of the court. The first is that one cannot glean unequivocal acceptance unless it's expressly made and that's something that I'm going to have to deal with separately. And also, because it says all the parties and it is very common, certainly in children cases, for children to become involved if there have been, for example, public law cases in the background such as there are here. And it is those kind of cases where there would be children living in non-European Union countries as well. Those are the kind of cases that we're looking at within the context of this case.
10	p2,00:22:13.840,00:24:14.450,Appellant ,	True	Counsel: I don't think I can add to that debate, My Lady, because I've obviously been focusing on the more contentious aspects as far as [inaudible] is concerned. And so I turn to the other two hurdles, which I have to get over and the first is that the jurisdiction the court has been expressed accepted or otherwise in an unequivocal manner by all the parties to the proceedings at the time the court is seized. And there are two components of that which we need to consider. And the first I want to consider is at the time the court is seized. And of course, here there is a distinction between -- the issue is, does that refer to a specific event in time, meaning when the court is first seized, or a continuum of time, such a period of time as the court is seized? The Court of Appeal held that it meant the latter. It's our submission that it means the former. Although crucially, of course, later events are relevant in determining the position at the outset of the proceedings. We rely on a number of points in support of our preferred interpretation. We submit that the word, has been, in Article 12(3)(b), is more consistent with a specific point in time. We point to the fact that under Article eight, the same phrase is used. Articulate the basic general jurisdiction. The courts of a Member State shall have jurisdiction in matters of principle, over a child who is habitually resident in that Member State at the time the court is seized. It is our submission to the court that the contrary interpretation would drain any meaning or effectiveness from the articles, because the crucial purpose of a jurisdictional rule, in our submission, is to determine whether the court has jurisdiction at the start of the proceedings, so they continue to determine the issue.
10	p4,00:33:52.440,00:37:24.460,spk_1,	True	Counsel: Many years ago, this house and I'm afraid I've not put the authority before the house, considered the concept of retention in child abduction cases. It was H and S and the parties argued on the one hand, I said this house that house it was, on the one hand, the contention that retention was a continuing stage under the Hague Convention, one could pick the date that was most convenient for the parties to illustrate a point. Or in this case, a date following a contracting state entering the relevant convention. The House said no fixed terminus a quo, and one has to look at the earlier state of retention despite the word retention which carries with it a certain continuum. In this case, we suggest seizing is clear. It's got to be that early moment that the regulation doesn't give scope for any other interpretation. But an evaluation of jurisdiction will be based on material which of course will gradually grow with the progression of the proceedings. And this will be the case in every set of proceedings. It will grow first when a second party has joined in practical terms. Thus the document starting the proceedings is issued and served, and then in some proceedings, most proceedings, the party served will have the opportunity to respond. Then there will be a court appearance and then there may be submissions and there may be evidence. We suggest that there are a number of ways of looking at Article 12(3). One is to say yes, it's got to be determined at the moment of seizing with such material as may be available at the moment of seizing. So perhaps a judge who may be a judge at a very low level in a registry who receives a paper application will have to look at it and say, Well does Article 12(3) apply because there is a consent? In that case, there'd have to be a fairly radical overhaul of the way proceedings are started if people are to have the chance of accepting or not accepting. A second possibility is that which I've postulated as the rabbit pulled out of the hat. A third is to say the date is the date of seizing. One can look at material, which comes to light subsequent to that, but rather as one would in public law care proceedings. One has to look back to that particular date to see what the position was then. There's an argument that in this case, such a test would be satisfied because of the undertakings given in the relocation in proceedings.
10	p3,00:13:53.140,00:14:18.620,spk_0,	False	
10	p2,00:26:35.130,00:27:05.960,Appellant ,	True	Counsel: My submission to the court will be that it is, and may I come back to that My Lord? Because that is obviously a linked but different point. And again, towards the end of my submissions on this point, draw your attention back to the practise guide at page 12, tab 2 page 12, reminding ourselves, of course, this is only a persuasive authority, actually, it's 13. Top of the page, page 13. The question of jurisdiction is determined at the time the court is seized. Once a competent court is seized, in principle, it retains jurisdiction even if the child acquires habitual residence in another Member State during the course of the court proceeding. That, of course, is dealing with the Article 8 point and in my submission illustrates clearly the point that I've been making. Tab 2 page 13 top of the page. Now one of the factors which influenced the Court of Appeal's contrary interpretation was that it would preclude any party subsequently joined to the proceedings from having any right to refuse to accept jurisdiction. Obviously, parties can be added to the proceedings, all proceedings, not only family proceedings, and not infrequently are. And in this case, of course, the child as we've established was joined as a party to these proceedings. And Lord Justice Thorpe pointed out that if consent was confined to those parties who were parties at the outset of the proceedings, that would deprive a later joint party, in particular a child through the guardian, of the right to object to the court's jurisdiction. Well, My Lord, our response to that is, that's right, it does have that consequence, and the fact that it has that consequence does not, in our submission, in any way undermine the clear interpretation and meaning of the phrase. Parties added later cannot object, in our submission, to the jurisdiction. Although of course they can in this instance under the Children Act, invite the court not to make any order in the proceedings to which they have been joined. So we submit that Lord Justice Thorpe is right. It does have that consequence, but it is the clear consequence of the interpretation, which we say is absolutely absolutely clear on the words of the document.
10	p4,00:05:02.040,00:05:17.710,spk_3,	False	
10	p4,00:30:23.720,00:31:15.860,spk_1,	True	Counsel: I hope I haven't fallen flat. If one looks carefully at Article 12(3)(b) and one reads it in this way. The jurisdiction of the court has been, past tense, accepted expressly or otherwise in an unequivocal manner, and I'm now going to read it with an emphasis, By all the parties to the proceedings at the time the court is seized. So, in other words, that's a description, not at the time at which there must be the express acceptance, but the time at which the constituent parties who have to give their consent are counted.
10	p2,01:02:18.080,01:03:23.320,Appellant ,	True	Counsel: And in this case we're looking at a child's welfare, several years on into the proceedings. This point was considered, actually, My Lord, by Mr Justice Hedley in another case, the case of C v C, which is at tab 25 in the authority. So in my copy, that's volume two of the authority, tab 25. It is reported somewhere that we've got the [inaudible] report, and this is about a case in which a mother had been given permission to remove a child to Spain. A lot of the cases involve Spain. And the father subsequently brought further proceedings in England for contact with the child. Paragraph 12, the father's counsel says this. He says at all times, up to a letter, last summer, the mother fully participated in the proceedings. At all material times she was representative, took no issue on jurisdiction, even though the children must have been habitually resident in Spain for many months. It is true that the wording is in an unequivocal manner at the time the court is seized. That cannot, he contends, be narrowly construed since at the time of being seized, the issue of an application, a respondent may well have no knowledge of the matter. He submits to the court, absent express acceptance and has agreed that there is none here. Must look at the litigation, conduct and draw inferences from it. He estimated there is only one inference here, and that is now too late to object to jurisdiction of this current matter. Paragraph 16, halfway down the page, halfway down the paragraph, line seven, given that Miss Harding cannot challenge the fact on the mother's participation in the proceeding, she's for the mother, including an application whilst acting in person for an extension of time, the question can be further refined, and I think this is My Lord's point, can the mother be said to have accepted jurisdiction in an unequivocal map if she had never appreciated that it was able to challenge. It is that question that I'm required to answer. It would be unreal to think that the question of jurisdiction has never occurred to anyone. And I interject that in this case we know that it had. That said, however, I do accept Miss Harding's submission that no one ever saw it as a problem, and thus the mother did not specifically address in her mind an objection to it. In my judgement, the fundamental approach to this should be, what inference should be drawn from the mother's litigation conduct? The answer to that is clear. Complete acceptance. Then one should ask whether a failure to address the question of challenge vitiates what otherwise appears to be an unequivocal acceptance. I do not think it does. This case demonstrates a clear acceptance of the court's jurisdiction at least until late 2006, by which time, at any [inaudible] the court must be seized with the matter. Accordingly, it is then too late to object. In my judgement, the evidence demonstrates unequivocal participation in the proceedings and thus an acceptance of the jurisdiction. I do not think that the absence, as I'm prepared to accept it was, of advice on her right to object should vitiate the unequivocal acceptance otherwise is damaged. I'm glad to reach that view in this case, as questions of jurisdiction should be resolved at the outset of the case are not on the eve of the final hearing. That point of policy also fortifies my view that the court should be looking at what the partners have actually done, rather than the reasons or lack of them for doing it absent, of course, for misrepresentation. So that's the view of an extremely experienced judgment at first instance, addresses the very point Your Lordship was making.
10	p1,01:22:03.790,01:22:21.100,spk_2,	False	
10	p3,00:47:48.500,00:48:09.830,spk_0,	False	
10	p1,01:14:07.660,01:15:14.060,spk_0,	True	Counsel: The court will, perhaps apprehended for our part, my part particularly concerned that focuses above all on the issues that arise in this case which are by themselves equally interesting and perhaps certainly are important and definitely arise in this case, the second of those is of course, the proper interpretation of Article 12(3) with 12(4), and we focused on the meaning of the phrase third state, and that is a hotly disputed topic between the learned friend and myself. Then we consider the two hurdles under the prorogation provisions, which are relevant in this case, the proper interpretation of the phrase quote, The jurisdiction of the court has been accepted, expressed or otherwise, in an unequivocal manner at the time the court is seized, which involves two elements at the time is court is seized and unequivocal acceptance and then the phrase that interpretation, the phrase in the best interests of the child and then the fifth point --
10	p1,00:39:14.520,00:39:50.730,spk_3,	True	The Court: On the hypothesis that there's only one set of proceedings and that seized means first seized. The logic would be that they are. Another possibility is that they somehow become new proceedings when the child is joined, because otherwise it makes very little sense of the expression, All the parties. But we'll come back to that. But your case is it's the 2007 proceedings. We're only concerned with Article 12(3), not Article 12(1), is that right? Counsel: Yes. The Court: And that the only parties to the proceedings are the parents? So whether the child ever agreed anything is irrelevant is that right?
10	p3,01:11:39.310,01:12:29.170,spk_5,	True	The Court: There are various alternative ways of looking at it depending on which of your various submissions we accept. Suppose for a moment we accept the view that the court is seized at the moment of the moment identified in Article 16 which is at the time when the document instituting the proceedings is launched with the court. Now in that analysis, assuming that there is nothing occurred prior to 2007, assuming we don't have regard in some way to the care proceedings and it strikes me that the European Court might not look at it as narrow, instead they might look at all these proceedings together for this purpose. I don't know. But let's assume we were just looking at in a national way and the proceedings we're looking at are the ones that began on October 2007.
11	p1,01:14:07.660,01:15:14.060,spk_0,	True	Counsel: The court will, perhaps apprehended for our part, my part particularly concerned that focuses above all on the issues that arise in this case which are by themselves equally interesting and perhaps certainly are important and definitely arise in this case, the second of those is of course, the proper interpretation of Article 12(3) with 12(4), and we focused on the meaning of the phrase third state, and that is a hotly disputed topic between the learned friend and myself. Then we consider the two hurdles under the prorogation provisions, which are relevant in this case, the proper interpretation of the phrase quote, The jurisdiction of the court has been accepted, expressed or otherwise, in an unequivocal manner at the time the court is seized, which involves two elements at the time is court is seized and unequivocal acceptance and then the phrase that interpretation, the phrase in the best interests of the child and then the fifth point.
11	p3,01:18:19.470,01:19:26.270,spk_2,	True	The Court: There is a third alternative if I may respectfully say so, and that is that the continuum of time until it has become clear what the party's position is. And that, I would have thought in the common law position, would be the way you address issues of jurisdiction. If in an ordinary action outside this particular regime, the opposing party comes in, says nothing to the contrary and simply lodges the documents opposing, without any kind of protest you would regard that as an acceptance of the jurisdiction of the court. Counsel: On the face of it yes, you would. The Court: The court has then got both parties before it and is then fully seized if I can inject [inaudible] and everybody knows where they are. Otherwise, while I absolutely understand the precision of Lord Clarke's approach, it does seem to me to be a tying it very narrowly to a situation where parties have got together before the application is made and the applicant can then put in together with the application, attached to it, an express agreement or a narrative that explains why my agreement has been reached.
11	p1,00:14:07.440,00:14:48.780,spk_0,	False	
11	p4,00:30:23.720,00:31:15.860,spk_1,	True	Counsel: I hope I haven't fallen flat. If one looks carefully at Article 12(3)(b) and one reads it in this way. The jurisdiction of the court has been past tense, accepted expressly or otherwise in an unequivocal manner, and I'm now going to read it with an emphasis by all the parties to the proceedings at the time the court is seized. So, in other words, that's a description, not at the time at which there must be the express acceptance, but the time at which the constituent parties who have to give their consent are counted.
11	p2,00:22:13.840,00:24:14.450,Appellant ,	True	Counsel: I don't think I can add to that debate, My Lady, because I've obviously been focusing on the more contentious aspects as far as [inaudible] is concerned. And so I turn to the other two hurdles, which I have to get over and the first is that the jurisdiction the court has been expressed accepted or otherwise in an unequivocal manner by all the parties to the proceedings at the time the court is seized. And there are two components of that which we need to consider. And the first I want to consider is at the time the court is seized. And of course, here there is a distinction between -- the issue is, does that refer to a specific event in time, meaning when the court is first seized, or a continuum of time, such a period of time as the court is seized? The Court of Appeal held that it meant the latter. It's our submission that it means the former. Although crucially, of course, later events are relevant in determining the position at the outset of the proceedings. We rely on a number of points in support of our preferred interpretation. We submit that the word, has been, in Article 12 (3) (b), is more consistent with a specific point in time. We point to the fact that under Article eight, the same phrase is used. Articulate the basic general jurisdiction. The courts of a Member State shall have jurisdiction in matters of principle, over a child who is habitually resident in that Member State at the time the court is seized. It is our submission to the court that the contrary interpretation would drain any meaning or effectiveness from the articles, because the crucial purpose of a jurisdictional rule, in our submission, is to determine whether the court has jurisdiction at the start of the proceedings, so they continue to determine the issue.
