session,start,end,speaker,text
p1,01:48:39.020,01:48:40.630,spk_0,Joint
p1,01:48:40.630,01:48:41.160,spk_2,judgement.
p1,01:48:41.170,01:49:08.570,spk_3,"I had another look at Lord Justice Purchas in Holmes v Holmes, and I did him an injustice, in fact, because what he was saying was, when you're considering whether there are substantial grounds, you've got to ask yourself substantial grounds for satisfying the section 16 test. So you've got to actually look at it, and if you decide the case is bound to fail on the section 16 test, then you then you check it out straight away."
p1,01:49:08.580,01:49:09.520,spk_2,"Yes, quite. But"
p1,01:49:09.530,01:49:15.940,spk_3,"he wasn't going so fast to say you had to actually decide that it was going to succeed, not before you"
p1,01:49:15.950,01:49:18.410,spk_2,know. You had to see whether because you
p1,01:49:18.420,01:49:19.530,spk_3,because
p1,01:49:19.530,01:49:21.830,spk_2,"you were operating a filter process, you have to have an eye"
p1,01:49:21.830,01:49:22.330,spk_3,on
p1,01:49:22.680,01:49:58.440,spk_2,"what would be happening at the final hearing when it was a test of appropriateness. Yes, quite. So my lord, we would say, bearing in mind the the judgements that had preceded him, he was entitled to find that the Nigerian award was inadequate and he was entitled to find that the wife had suffered, or will suffer serious hardship, and he was also entitled to find, as he said, that the parties have a longstanding and real connection with the UK, its culture and"
p1,01:49:58.440,01:50:31.380,spk_0,"way of life. Supposing that you had a case where the wife should assume in this country was independently wealthy. Yes. But if you look at all these criteria, she fulfilled all the criteria in section 16. She had all the old connections and all that stuff. Yes. And she hasn't got a very good divide on what was there, which she be within 16, which should be a person. No. No. No, well why is that?"
p1,01:50:31.540,01:50:43.830,spk_2,"Because if a foreign court has has made an order, then the purpose of Part 3 is to remit the hardship, and you've got to identify the hardship."
p1,01:50:43.840,01:50:48.050,spk_0,Where is that? Where do you find that criteria?
p1,01:50:48.050,01:50:48.190,spk_2,"My lord,"
p1,01:50:49.160,01:50:50.410,spk_0,what I
p1,01:50:50.420,01:51:07.880,spk_2,"base that on is the decision of Mr Justice Bodey, which was referred to by Mr Justice Coleridge, and used by him in approaching the cases he did. Can we please look at that? It's in authorities."
p1,01:51:09.160,01:51:12.190,spk_4,16(2) isn't an exhaustive list. No.
p1,01:51:12.200,01:51:13.830,spk_2,"No, it's all the circumstances, as well."
p1,01:51:13.830,01:51:37.940,spk_1,"What you what you've actually got to say, Mr Dyer is that packed into appropriate, is what the Law Commission had in mind, in its report, which is serious injustice, hardship and so on. Yes. There's no other place in Part 3 that contains these"
p1,01:51:38.750,01:51:53.820,spk_2,"The difficulty I have is that the Law Commissioners said that they wanted to provide for the occasional hard case, and they said that the condition precedent was serious injustice."
p1,01:51:54.230,01:52:03.140,spk_0,"There might be very unjust what had happened. If she happens to be independently wealthy, what happened to her divorce might be unjust, but wouldn't mean hardship."
p1,01:52:03.150,01:52:04.370,spk_2,"No, no. You"
p1,01:52:04.370,01:52:05.580,spk_0,need to have the hardship.
p1,01:52:05.590,01:52:32.760,spk_2,"Yes, I was going to give you an example of, let's say, for example, that the assets in a case where £10 million, and the wife obtained an award for £2.5 million. Well, even though for various reasons she may be able to get through various hoops, she may not be able to show any hardship because £2.5 million may be a reasonable amount for her to live on in her circumstances."
p1,01:52:37.650,01:52:38.210,spk_0,Can I
p1,01:52:38.210,01:52:41.160,spk_2,"take you to the case, please?"
p1,01:52:42.550,01:52:42.750,spk_1,Yeah.
p1,01:52:44.850,01:52:51.080,spk_2,"Which you will find in authorities, at tab 2."
p1,01:52:52.950,01:52:53.230,spk_1,It's
p1,01:52:53.230,01:53:00.880,spk_2,"the first instance Decision of Mr Justice Bodey. It's a very unusual case,"
p1,01:53:01.750,01:53:01.820,spk_0,a
p1,01:53:01.830,01:54:12.770,spk_2,"rather hilarious, in some respects. It concerns a very short marriage between a Texan husband and a lady who was of Polish origin, and the connection here is that the husband had bought a home in England, but they got divorced in Texas and Texan court, really made no provision for the wife at all, and no provision in relation to the English property which the husband had kept in his sole name. If I could ask you please to turn to paragraph 98, at page 459."
p1,01:54:14.240,01:54:15.050,spk_0,
p1,01:54:15.640,01:55:23.870,spk_2,"Mr. Justice Bodey said it seems to me that the English court can be heard to say that although an applicant has just got over the section 16(1) hurdle, nevertheless, it is only appropriate for the English court to intervene with financial relief to the minimum extent necessary, so as to remedy the injustice perceived to exist without intervention. In my view, is it just such a case. Now, that was not based on any other authority, that's Mr Justice Bodey on his own, but it was cited through Mr Justice Coleridge. And if you go back to these, to the bound volume, to Mr Justice Coleridge's at page 68. Sorry. There's an earlier reference. Thank you very much."
p1,01:55:24.340,01:55:24.540,spk_0,Yeah.
p1,01:55:26.440,01:55:31.780,spk_2,"Yes, it's the bottom of page 64. Yeah."
p1,01:55:34.340,01:55:34.550,spk_1,
p1,01:55:35.340,01:55:57.960,spk_2,"He said, in addition, both parties referred me to the decision of Mr Justice Bodey in A v S, in which he set out a short test and observed that if the threshold is crossed, the provision made after a foreign order should be the minimum required to overcome the injustice, i.e not a complete rerun, as if these were domestic or ancillary relief proceedings. I agree with him."
p1,01:55:59.240,01:56:03.750,spk_3,How is that to be reconciled with section 18?
p1,01:56:07.430,01:56:08.070,spk_2,"It's not, my lord."
p1,01:56:08.080,01:56:08.850,spk_0,
p1,01:56:08.860,01:57:12.960,spk_2,"It's not at all. B, there is no distinction in section 18 between how you approach the case, whether or not there has been no financial order abroad or whether there has been a financial order abroad. And there's no distinction as to how you assess the foreign order in terms of the order that you make in England. Once you're through the gates, you can have all the powers that you can make under the domestic legislation in the Matrimonial Causes Act, and you work on the same principles, as you would decide a conventional application. The only exception is if you bring a claim based on there being a beneficial interest in the property here. In other words, if you don't rely on habitual residence or domicile. The restrictive approach to"
p1,01:57:14.470,01:57:15.600,spk_0,the provision of
p1,01:57:15.610,01:57:48.640,spk_2,"further financial relief really comes from what the Law Commission has said about providing for an occasional hard case and remitting hardship, actually seeing that there is a need that needs to be addressed that hasn't been dealt with in by the foreign jurisdiction. That's what informs all these authorities, but it's not consistent with the statutory language, and it's perhaps surprising that the language isn't stricter."
p1,01:57:52.160,01:58:09.600,spk_0,"We can hardly just apply the inner thoughts of the Law Commission rather than the words which Parliament elected. No. Okay, all right, I know people read all these things, but we do have that trip to read, the statute, to see what it says."
p1,01:58:11.820,01:58:21.290,spk_4,"Is the effect of section 18 that one starts with presumptions, about 50% split and all the rest of it?"
p1,01:58:21.410,01:58:34.880,spk_2,"If you're applying the English law in relation to the division of assets following a divorce to a Part 3 case, then yes, you would. You would apply cases such as White v White and Lambert and Charman."
p1,01:58:34.890,01:58:36.530,spk_4,But is it your submission that that's
p1,01:58:36.530,01:58:37.230,spk_2,what the court
p1,01:58:37.240,01:58:38.180,spk_4,has to do
p1,01:58:39.030,01:58:41.120,spk_2,"In my case? No, no, no."
p1,01:58:41.510,01:58:46.760,spk_4,So what is your submission as to the legal principles?
p1,01:58:47.230,01:59:10.920,spk_2,"My submission is that in the way the act was supposed to operate according to the Law Commissioners, namely to remit hardship in a case where there has been a prior financial order. The order of the English court should address the hardship that can be identified. In this particular case, it would be my client's need for housing. Yes"
p1,01:59:12.420,01:59:19.430,spk_4,"it would be surprising if Parliament intended that in these cases, once you got through the gateway,"
p1,01:59:20.020,01:59:21.040,spk_2,
p1,01:59:21.050,01:59:32.850,spk_4,"and the court was considering whether it was appropriate to make an order. And once it decided it was appropriate to make an order, simply, to apply the whole of the English domestic laws as to financial provision."
p1,01:59:33.520,01:59:34.580,spk_2,"Quite. Well,"
p1,01:59:34.870,01:59:37.240,spk_0,if you look at Section 29(2)
p1,01:59:37.920,01:59:38.250,spk_4,which deals with
p1,01:59:38.260,01:59:57.940,spk_0,"disposes of applications, yes it looks the same. It looks so as to place the parties in the financial position they would have been in if the application had been disposed of in an action of divorce in Scotland. Yes. And that sounds though you just treated as though it were."
p1,01:59:58.920,02:00:00.930,spk_2,I agree. I agree.
p1,02:00:02.210,02:00:02.390,spk_0,"But my lord,"
p1,02:00:02.400,02:00:03.350,spk_2,the law must--
p1,02:00:03.360,02:00:06.330,spk_1,"You don't have to go that far, in order to succeed in this appeal."
p1,02:00:07.630,02:00:09.600,spk_4,You have to state the legal
p1,02:00:11.120,02:00:11.690,spk_0,principle.
p1,02:00:13.810,02:00:45.710,spk_2,"If the case was dealt with has been dealt with in London, bearing in mind the length of the marriage and the indirect contributions my client has made, the inevitable outcome, we would say, would be an equal division of the assets. The court would have provided for each party to have had £350,000 either in properties or in cash. That would have been the net effect of the outcome here, but"
p1,02:00:45.710,02:00:55.700,spk_5,There must be some constraint implicit in the fact that among the background to the case is the circumstance that there were proceedings in Nigeria.
p1,02:00:56.310,02:00:58.000,spk_2,"Yes, that's one of the circumstances of the case."
p1,02:00:59.710,02:01:04.930,spk_5,But that hasn't received explicit expression in the in the legislation.
p1,02:01:06.810,02:01:08.860,spk_2,"No. Well,"
p1,02:01:08.860,02:01:13.480,spk_1,"in Scotland, it would appear that you take that into account and deduct it, but you produce the overall effects."
p1,02:01:14.090,02:01:15.110,spk_2,Yeah.
p1,02:01:15.860,02:01:20.720,spk_1,It would be quite interesting to see the Scottish report.
p1,02:01:21.510,02:01:33.430,spk_2,"Yes, I'll see if we can [inaudible] I suppose perhaps one of the reasons why the Law Commissioners didn't address this, in the way we are is that they were then dealing with"
p1,02:01:34.120,02:01:34.330,spk_3,ancillary
p1,02:01:34.330,02:01:37.330,spk_2,relief cases that were not as generous as they are now.
p1,02:01:37.710,02:02:19.940,spk_1,"I had been going to suggest that that might be the case, and of course, somebody will correct me if I'm wrong, but I believe that the current law on financial provision in Scotland came after this. I think it's 86, and that obviously broaden the powers of the Scottish courts fairly considerably, although being more prescriptive in the principles which they had to apply. So at the time when this act was passed, one wasn't contemplating White v White tiny settlements."
p1,02:02:19.950,02:02:28.420,spk_2,"Quite so. In fact, at the time the needs the time this act was passed. It was courts meeting needs, reasonable needs and nothing more."
p1,02:02:29.690,02:03:18.680,spk_0,"I mean, I don't know whether the Scottish Law Commission were responsible for these sections which we have here, but if they were, then they must have included Eric Clive, who must have had all this stuff in his head because if it came out in 86, it was enacted in 86. It must have been virtually finished by the time this was being considered. So it would be very surprising if they had introduced a test for Scotland, which they thought was going to be immediately rendered inappropriate by legislation which they must have known was coming. So  it has never been, there sits and so it is operated today presumably operated under the system, which we--"
p1,02:03:18.680,02:04:16.020,spk_2,"We have searched for some Scottish cases and the only Scottish case we could find, both sides have searched. We found one Scottish case that dealt with recognition of a foreign divorce, and the opportunity for the wife to make a claim under the Scottish legislation, and then we found the substantive order that was made in the case, and it was just treated as a conventional ancillary relief case, although the amount that the wife received was a very, very small amount, something like £16,000, it's not a case that merits further consideration. So my lords, I do agree that the the legislation really enables the court to make any order it likes on the basis of the law prevailing at the moment. Although, as I would say, we say that that would be an inappropriate"
p1,02:04:16.020,02:04:17.050,spk_0,way to apply the act
p1,02:04:17.720,02:04:27.620,spk_2,if there's been a prior financial order because it would open the the applicant up to the charge of having a second bite of the
p1,02:04:27.620,02:04:28.210,spk_0,"cherry,"
p1,02:04:28.820,02:05:13.830,spk_2,"and the English court actually has a course of repeal of the foreign court. If you restrict the ambit of the provision that's made, then that we say it does not justify those majority of tags being attached to the application. Can I next move on, please, to just one case. I would just like to refer your lordship and my lady in relation to how the act was applied in the Republic of Ireland. It's a case called"
p1,02:05:13.830,02:05:27.420,spk_3,"Just before you do. Is it right to read the Commission's report as saying that once you've got over the hurdle of establishing your jurisdiction, you"
p1,02:05:27.790,02:05:29.120,spk_2,are
p1,02:05:29.130,02:05:34.920,spk_3,only entitled to such relief as will obviate hardship?
p1,02:05:36.190,02:05:38.090,spk_2,Not not on a strict reading of them.
p1,02:05:38.100,02:05:56.190,spk_3,"No, they don't say that. They said, point number one, you can't reopen the matter in another jurisdiction unless you really suffered hardship. But once you do reopen it, then you've established your jurisdiction and you're entitled to the relief that the jurisdiction normally provides to anyone who has proceedings there."
p1,02:05:56.230,02:06:16.710,spk_2,"Yes, that's correct. But my lord, as we said, I think that has to be viewed in the context of the sort of awards that were being made in 1980, which were different to the awards that are being made now. I mean, certainly if you think of maintenance, we've only been talking about capital provision."
p1,02:06:17.280,02:06:17.560,spk_3,But
p1,02:06:17.560,02:07:07.990,spk_2,"if you dealt with the case, that only concerned maintenance, and the wife and the children needed maintenance and no maintenance had been awarded in the foreign jurisdiction, then why shouldn't she get the level of maintenance that's appropriate in this jurisdiction? Because if she's living here, then her needs are going to be assessed on an English standard. So perhaps if we think of just maintenance alone, the law as is it supplied here may be appropriate if we're looking at capital provision. When capital provision already being made to some extent by the foreign order, it may not be so appropriate. In the clip we sent over yesterday, we enclosed a report. It should be the second document in your clip."
p1,02:07:08.680,02:07:08.890,spk_0,"Okay,"
p1,02:07:09.580,02:07:18.840,spk_2,"It's a case called MR v PR. It was included in the authorities, bundle. I'm afraid it was badly found and part of it were chopped of. So I thought"
p1,02:07:18.840,02:07:20.020,spk_0,it was better if we had a
p1,02:07:20.030,02:07:32.600,spk_2,better copy. It's MR v PR. It's a decision of
p1,02:07:33.280,02:07:33.590,spk_0,the
p1,02:07:33.590,02:07:43.750,spk_2,High Court in the Republic of Ireland. A decision of Mr Justice Quirk in July of 2005. I don't know if anybody needs a copy. If
p1,02:07:43.750,02:07:45.000,spk_0,"you had one. Yes, certainly."
p1,02:07:45.010,02:07:45.700,spk_4,Yeah.
p1,02:07:48.280,02:07:48.600,spk_2,
p1,02:07:58.280,02:08:01.680,spk_0,"I apologise, thank you."
p1,02:08:01.680,02:08:02.440,spk_2,insists
p1,02:08:03.170,02:08:04.400,spk_1,it's a time. 16.
p1,02:08:08.370,02:08:50.230,spk_2,"The Family Law Act 1995 in the Republic of Ireland has very, very similar provisions to Part 3, and if you look at the first page of the report, you will see that section 23A provides that an application shall not be made for relief unless the court has on an Ex parte application granted leave for making the application. The court will not grant leave unless it considers there is a substantial grounds for so doing. And then section 26 of the act sets out criteria upon which the court will have regarding, considering the appropriateness of making relief order, including the connection"
p1,02:08:50.970,02:08:51.740,spk_0,which the spouse has had.
p1,02:08:51.750,02:11:33.280,spk_2,"have, and so on. So it's a similar statute. And if you go on to page 521, Mr Justice Quirk deals with the similarity between the Irish statute and the English statute, because today there have apparently been no cases reported within this jurisdiction where consideration of section 23 of the Act of 1995 has been required. In England, the Matrimonial and Family Proceedings Act 1984 contains provisions similar to the provisions of section 23 and 26 of the act. And it says section 13 of the 1984 act is similar, but not quite identical to section 23. And section 16 of the 1984 act is similar but not identical to section 26. And then he goes on to say that some of the reported cases in England have been referred to in the course of the case. The facts of the case are not particularly relevant, they concerned an Irish couple, who, had gone to live in Spain, and the husband had issued proceedings in Spain, and he had come to a deal with the wife where he paid her £50,000 from a final satisfaction of her claim. And there were no Spanish financial proceedings and no Spanish order was actually made. They only had the agreement, and it would seem that the outcome provided by that arrangement was inadequate, and it looks as though the husband hadn't been full and frank about his financial circumstances, and if we could just pick up page 532, Mr Justice Quirk just deals with the outcome achieved in Spain, he says on the evidence, the outcome achieved by the court in Spain in October 1996 was unfair enough just to the applicants in the circumstance. Having regard to his means of financial circumstances at that time, the sum of £50,000 from which the applicant received, 46 was inadequate to discharge the respondents financial and other obligations to the applicant arising out of their marriage. And then, if you look over the page, please, at 533,"
p1,02:11:34.960,02:11:35.570,spk_0,we will see
p1,02:11:35.570,02:12:00.080,spk_2,what he considered the statutory relief was aimed to provide. It's the four paragraphs up from the bottom. He said the strategy relief granted is not intended to compensate the applicant for past financial or other hardship or inequity. It is intended to alleviate present inevitable financial or other hardship or reduced circumstances
p1,02:12:00.550,02:12:01.100,spk_4,caused
p1,02:12:01.110,02:12:48.080,spk_2,"by a seemingly unjust outcome resulting from divorce proceedings in another jurisdiction, where no comparable remedy is now available to the applicant, it is intended to do so in a just and equitable fashion. And we say that is similar to the way Mr Justice Bodey approached the case in S v S by restricting the amount of the award to the minimum necessary to remedy the financial hardship."
p1,02:12:50.550,02:12:51.020,spk_0,Dealing
p1,02:12:51.020,02:12:56.290,spk_2,with my next section about how Part 3 should
p1,02:12:56.300,02:12:58.080,spk_0,be applied.
p1,02:12:59.750,02:13:05.270,spk_2,"We've already dealt with the problem of statutory language,"
p1,02:13:05.750,02:13:07.020,spk_0,once
p1,02:13:07.020,02:16:52.700,spk_2,"the gate is opened and the way the Law Commissioners dealt with the case, and I'd like to make these submissions, that the discretionary powers of the court under Part 3 should be operated, we say, in a flexible way, focused on remitting the hardship and providing a bespoke solution. And that is because the circumstances that will arise in these cases, which involve other jurisdictions, will be so varied in each and every case. It's often said in domestic cases that no two cases are the same and cases are fact specific, and decided on specific facts, and of course that's correct. But in a Part 3 case where there has been a prior financial order, the range of circumstances that the court has to look at under section 16 are very considerable and will vary so much from case to case because you're obviously dealing with different nationalities and different countries. So that's why we say it should be flexible and focused on providing a bespoke solution. And if it's applied within that sort of framework where it's aiming to remit, the hardship that can be identified, then these majority of tags about being a second bite of the cherry really are not that, and if the English court makes an order supplementing the foreign order, in those sort of circumstances, then it would be wrong to characteristics that as being an appeal from the order of the foreign court because my learned friend is going to say we just had a second bite of the cherry. It was all canvassed in Nigeria, and that what Mr Justice Coleridge was doing was the acting as the Court of Appeal on the order made in Nigeria, but we say no, because the whole purpose is a flexible solution aimed at dealing with the injustice that can be seen. And we also submit that when the court considers whether or not it's appropriate to make an order, as part of all the circumstances of the case, it has to consider the impact on the state purse because as a result of a foreign order, a Part 3 applicant may be reduced to being being reliant upon state benefits or having to apply for local authority accommodation. And that is a very relevant factor in most Part 3 cases because the applicant in nine cases out of 10 is going to be here, in order to satisfy the jurisdictional requirements, and his or her target may very well be a property in this country that he or she wants to live in. And we say it is contrary to public policy to cast upon the public person obligation that should really be born within the family. If the means can be found to provide for the wife, then why should the public person have to pay? And that, we say, is a relevant argument when we come to consider comity."
p1,02:16:52.700,02:16:57.920,spk_0,In which part of the consideration do you insert this business about the public welfare?
p1,02:16:57.920,02:16:59.099,spk_2,In all the circumstances my lord.
p1,02:16:59.170,02:17:01.710,spk_0,In all the circumstances in section 16?
p1,02:17:01.710,02:17:03.740,spk_2,In section 16.
p1,02:17:04.330,02:17:05.330,spk_4,"Well, it's 18 isn't it, really?"
p1,02:17:06.280,02:17:18.700,spk_0,"I'm lost. What we're talking about is this the section 16 before you decide whether we're going to have jurisdiction, so speak to make the order, appropriate to make the order? Or are we talking about when you're making the order."
p1,02:17:19.139,02:17:20.050,spk_2,Section 16.
p1,02:17:20.730,02:17:21.050,spk_0,So
p1,02:17:21.670,02:17:32.349,spk_2,"section 16, because section 16 says you have to consider whether, in all the circumstances of the case, it would be appropriate. And then you're directed to look at specific circumstances."
p1,02:17:32.580,02:17:53.590,spk_1,"Yes, but with respect, you're talking about what sort of order should be made. You're talking about what the purpose of the order should be, which is a Section 18 question rather than section 16 question. You've got over the hurdle of is it appropriate to make some sort of order? And then we're saying, well, what sort of order should we be making?"
p1,02:17:54.370,02:18:02.559,spk_4,"And section 18 uses very similar language, all the circumstances of the case, and have regard to the matters that section 25 of the 1973 Act uses."
p1,02:18:04.880,02:18:06.330,spk_0,And that's what it tells you to do.
p1,02:18:07.719,02:18:38.320,spk_2,"Well my lord, I would also submit that it's a consideration as to whether it's appropriate or not in the first place, because if you perceive that the hardship is the lack of accommodation, is it not appropriate for the English court to make an order? Why do you have to wait the section 18 stage? Why can't you consider it as one of the circumstances in section 16? I'm not saying it doesn't come into play in section 18, but it should also be a factor that comes into play in section 16 as well."
p1,02:18:38.320,02:18:43.130,spk_4,"Well, section 16 is the gateway to making the actual order."
p1,02:18:43.519,02:18:44.030,spk_1,Yes.
p1,02:18:45.019,02:19:14.330,spk_2,"But it might be justification or one of the justifications why an order should be made, because it directs the court in section 16(2)(g) to the availability in England and Wales of any property, in respect of which, an order under this part of the act in favour of the applicant could be made."
p1,02:19:15.420,02:19:15.750,spk_0,So
p1,02:19:15.750,02:19:32.540,spk_2,"if you have a wife rather, as in this case, who says there is a property here that can be made available to me through the sale proceeds, provide me with a modest flat. If I don't have that opportunity to buy that flat, I'm going to be homeless here."
p1,02:19:33.719,02:19:33.880,spk_3,The
p1,02:19:33.880,02:19:43.480,spk_2,"only way I can stay here would be to go to the local authority for housing, that in my submission, should be a factor that should be considered at section 16. It"
p1,02:19:43.490,02:20:06.010,spk_0,"might sort of egg the pudding a bit, but I mean supposing that she was a teacher or something like that. Working away perfectly well, it might still be appropriate having regard to the existence of this property, in the absence of an order Nigeria to make an order, I can't see why we have only to deal with people who are, sort of, going to throw themselves on the state. My lord,"
p1,02:20:06.010,02:20:24.700,spk_2,"what I was just referring to is a consideration. It's a consideration. It's not obviously determinative, and it won't arise in every case, but it could well arise in in some cases, one example I wanted to to give if you had an English wife, let's say, with three young children"
p1,02:20:25.710,02:20:25.870,spk_1,who
p1,02:20:25.870,02:20:54.670,spk_2,"were living in rented accommodation in England but who was divorced abroad in the appropriate forum, and that she couldn't make an application for an order here on the course repeal test. And let's say the foreign court had only made, applying a separation of property regime, had not made any order in respect of the a valuable investment property that the husband had here, is the court to ignore the fact that she may have to claim benefits when the husband's getting valuable income from a rental property?"
p1,02:20:55.410,02:21:36.420,spk_0,"I just had this feeling that this section 16 is concerned with the position as between the parties, it's the parties, it focuses on the parties. You then say, well, it's a good idea from the point of view of the British state, and I think that's a slightly different thing. If the Law Commission wanted to put that in, that's fair enough, I just sort of feel that this is not what this is about. It's really the circumstances of the parties as between them, rather than it's not here as a provisional wing of the Department of Social Security, to sort of, bring things."
p1,02:21:37.890,02:22:05.570,spk_2,"Yes, my lord, but we would say it's still a public policy consideration, it may not be in the language of the statute, but it's a public policy consideration. It's well known in, ancillary relief law, the domestic law here, that the court will will not permit if there are the means available, a party to go on state benefits, as a matter of public policy."
p1,02:22:07.200,02:22:07.380,spk_0,But
p1,02:22:07.380,02:22:12.920,spk_5,"that's the species of order that is made, rather than whether an order should be made at all, isn't it?"
p1,02:22:14.900,02:22:19.830,spk_2,"Well, it's a consideration, my lord. It's a consideration as a matter of policy."
p1,02:22:20.900,02:22:55.710,spk_5,"But does it not fit more comfortably with section 18 rather than section 16? As, my lord, Lord Roger points out, section 16 focuses the attention on the parties, the connection that they have, the availability of property and so on. That's if you like, a concentration on their condition. Section 18, once you've decided that an order should be made, section 18 arguably widens the debate and other matters can be taken into account, in deciding"
p1,02:22:56.300,02:22:57.010,spk_2,what
p1,02:22:57.010,02:23:02.420,spk_5,"is the appropriate order, now that we have concluded that one should be made?"
p1,02:23:04.820,02:23:19.330,spk_2,"My lord, I would just rely on the first part of section 16, which says, before making an order for financial courts, consider whether in all the circumstances of the case."
p1,02:23:21.000,02:23:37.030,spk_1,"You don't need to reject suggestions that are being made to you, unless you are afraid that they're motivated by a desire to impose upon section 16 very restrictive grounds of getting over the threshold. Otherwise, you embrace them with open"
p1,02:23:37.030,02:23:37.510,spk_0,arms.
p1,02:23:41.100,02:23:41.160,spk_2,
p1,02:23:41.160,02:23:41.600,spk_3,
p1,02:23:45.800,02:24:20.130,spk_2,"You would have had the impression that these Part 3 applications are solely confined to applications by applicants, but actually Part 3 can be indirectly utilised by a foreign jurisdiction. And a good example of that is a first instance case that I was involved in from this jurisdiction that took place in California earlier this year in San Francisco. And you'll find that at the back of"
p1,02:24:20.140,02:24:21.370,spk_4,the
p1,02:24:21.380,02:26:28.610,spk_2,"authorities bundle volume 2. It's not referred to in our reported case. It's the last tab. Tab 32. It's a judgement given at first instance in the Superior Court of the State of California, County of San Francisco, and the judge was Superior Court judge Anne- Christine Massullo, and the brief facts are that the parties have been married for 18 years. The wife was American. The husband was English. They spent the first eight years of their married life in England, and the next 10 years were spent in California. The American wife brought proceedings in the Californian court seeking a distribution of property orders against the husband and one of the significant assets in the case is that the husband had pension funds, in England, worth just under £1 million, and the Californian judge considered it was appropriate for the wife to have a share of those funds. And in terms of jurisdiction of the Californian court, it could make orders in persona against the husband to take certain steps with regards to his pension. But it could not make any direct orders against the pension fund managers in England. And if you turn to the last page of the report of the judgement, page 24 , the judge referred to Part 3."
p1,02:26:29.180,02:26:30.980,spk_1,Yeah
p1,02:26:35.080,02:27:38.300,spk_2,"She said, should the husband fail to obey the orders contained here, the wife may apply to the English court for leave under Part 3 of the English Matrimonial Family Proceedings Act 1984 to seek a pension sharing order in England, comporting with this court's orders. Although the above orders do not compel action by the trustees or managers of the respective pension schemes, the court has entered the orders with the expectation that if enforcement is necessary, the English court will in effect, enforce the orders of the interests of comity under Part 3 of the English Matrimonial and Family Proceedings Act 1984, if husband is domiciled in England. So this is a good example of what we would say is the evolving nature of Part 3. You can actually have a foreign court recognising that it doesn't have the requisite powers to make the orders at once and therefore it relies on the English court to enforce its orders through invoking the powers under Part 3."
p1,02:27:38.880,02:27:39.410,spk_0,
p1,02:27:41.550,02:27:52.390,spk_2,This is an example of a pension sharing order. Another example could well be where there is immovable property in this country which the foreign court does not have power to deal with.
p1,02:27:55.080,02:27:56.440,spk_3,"Yes, we'll down, until two"
p1,02:27:56.450,02:28:07.100,spk_0,o'clock.
p1,02:28:14.880,02:28:22.280,spk_2,You don't think? Yeah.
session,start,end,speaker,text
p2,00:00:18.840,00:00:19.650,spk_0,All rise.
p2,00:00:26.740,00:00:43.350,spk_1,"Yeah. Yes,"
p2,00:00:43.840,00:01:04.540,spk_2,"We've made enquiries about the Scottish law issue and we think that will be here for close of play today, if not, it will be available first thing in the morning. I'd like to move on next to why the court of appeal was wrong, and that will obviously incorporate responding to"
p2,00:01:04.600,00:01:05.430,spk_3,my learned friend's [inaudible]
p2,00:01:06.340,00:01:07.800,spk_1,I
p2,00:01:07.810,00:01:09.210,spk_2,would like to begin by
p2,00:01:09.220,00:01:10.580,spk_1,showing
p2,00:01:10.580,00:01:20.940,spk_2,"you an error that was made in the judgment of Lord Justice Ward, which was spotted by an eagle eyed law reporter. If you could please take Appendix 1 at page 1"
p2,00:01:23.040,00:01:23.460,spk_3,
p2,00:01:23.840,00:01:31.640,spk_1,[background noise]
p2,00:01:31.640,00:03:05.560,spk_2,"Its paragraph 62. Lord Justice Ward was commenting on Mr Justice Coleridge dealing with the section 16 factors in a cursory manner. And then as he goes on over the page to page 112, he said, Coleridge J duly paid his tribute to Mr Justice to Mr Justice Munby's judgment relied upon it for the facts set out and the law. And what worries me [added] it is important to note that the court's repeal upheld this order and its conclusions that there was a very significant risk of real hardship if the court refused to make any provision for this wife and that it would be draconian to shut her out. As I have observed, this virtually amounts to quod erat demonstrandum, now the words in quotation in that passage he attributed to Mr Justice Coleridge. But in fact, he mixed up partly what Mr Justice Coleridge said, and partly what Miss Harris was submitting on behalf of the wife in quite a significant to, quite a significant extent. If you please turn to page 62 and at the same time look at page 65 you will see how the mistake came about."
p2,00:03:06.840,00:03:07.040,spk_1,"Yeah,"
p2,00:03:10.540,00:03:10.750,spk_3,
p2,00:03:12.240,00:03:18.780,spk_2,"Lord, Justice Ward's, quote begins, It is important to know that the Court of Appeal upheld, and you'll find that"
p2,00:03:19.020,00:03:19.640,spk_4,four
p2,00:03:19.640,00:04:22.860,spk_2,"paragraphs down in Mr Justice carriages judgment. Justice Roberts said it's important to note before upheld disorder, subjecting only to one minor criticism. In his judgment, Paragraph 18, Justice Wilson gently reminded the judge if he sought to restrict the discretion of the trial judge by his finding on heart of hardship. He had gone too far. Such a finding was not his function, and he concluded that no more should be read into the statement that is appropriate. So I So I regard myself unfettered in relation to any hardship test. What Lord Justice Ward has done, is he had really only incorporated the first few words of what Mr Justice Coleridge actually said. And then he went on in page 65 to deal with the submission that was made in the third paragraph down by Miss Harris. Mhm."
p2,00:04:29.740,00:04:33.760,spk_4,"I'm sorry. I'm now lost the passage in Lord Justice Ward's judgment,"
p2,00:04:34.240,00:04:36.170,spk_3,"No, it's the passage in Mr Justice Coleridge"
p2,00:04:36.170,00:04:36.350,spk_0,is
p2,00:04:36.920,00:04:39.200,spk_1,62. Lord
