session,start,end,speaker,text
p1,02:00:41.540,02:00:54.000,spk_2,"would be a convenient, which is great. Can you give us some idea of how timing is to proceed? Normally we get a timetable. That's the time council expect to take. But we haven't been favoured with that,"
p1,02:00:54.010,02:01:20.780,spk_1,"and my Lord we have discussed amongst ourselves if email communication for our discussion and on that basis I've so to speak, being given until three ish this afternoon. But, my Lord, I expect to finish earlier than that. I, my Lord, I'm I want to invite the Lordships' look fairly closely at the Crompton. But that is the greater part of what I still have to deal with."
p1,02:01:20.790,02:01:23.040,spk_2,What should we do that at two o'clock? Thank you very much.
p1,02:01:29.690,02:01:38.710,spk_1,
session,start,end,speaker,text
p2,00:01:11.740,00:01:55.200,spk_0,"On the one hand is made by officers of the authority or, on the other hand, is made by members of the authority we submit, that's not a relevant difference for two reasons. First, officer's no doubt, are in practise every bit as much committed to the authority's interests, including the authorities financial interests as members of the authority are. Secondly, homelessness reviews can be considered by a panel of members rather than by an individual officer. The court has seen Subsection four of Section 22 of the act that on a request for review being made, the authority shall"
p2,00:01:55.210,00:01:56.110,spk_1,review
p2,00:01:56.130,00:02:29.050,spk_0,"the decision. It's then a matter of delegation within the authority under the Local Government Act, what the manner of delegation is going to be, and it can either be to a panel of members. It can't be to a single member or to an officer, and it can equally be one or the other in constitutional terms and then the Lord in the procedure regulations in dealing with who is to make the decision on the review. That's regulation 2,"
p2,00:02:29.440,00:02:30.120,spk_2,
p2,00:02:30.130,00:02:32.520,spk_0,where the decision of an authority on
p2,00:02:32.520,00:02:33.490,spk_1,a review
p2,00:02:33.500,00:02:58.770,spk_0,"of an original decision made by an officer of authority is also being made by an officer, so it may or may not be the case that it is going to be made by an officer. But if it is made by an officer, then the officer must be a different officer and someone more senior to the original officer. But it doesn't have to be an officer at all to whom it is delegated. It could be delegated to a panel of members and therefore not so very"
p2,00:02:58.780,00:02:59.650,spk_2,different
p2,00:02:59.660,00:03:41.590,spk_0,"from the Housing Benefit Review Board. I mentioned shortly before the short adjournment of the case to which I was about to come in our submission, a very important case decided since the Court of Appeal decision in this case. And indeed, since the argument in the A v Croydon and Tsfayo cases in July of this year, it's the decision of Crompton v United Kingdom decided at the end of last month and it's in Volume six of the authorities at Tab 37. And we submit that it's an important case, not"
p2,00:03:41.590,00:03:41.960,spk_1,least
p2,00:03:42.340,00:03:50.300,spk_0,"because it clearly demonstrates that Tsfayo is a case about general principles, not exclusively about housing"
p2,00:03:50.310,00:03:51.060,spk_1,benefit
p2,00:03:51.440,00:03:58.020,spk_0,and that Tsfayo is in the mainstream and not a decision that is to be shunted into a sieving.
p2,00:03:58.030,00:03:58.700,spk_1,
p2,00:03:58.710,00:07:53.970,spk_0,"The case concerned the Army board, which was held not to constitute an independent, impartial tribunal for Article 6 (1) purposes when dealing with assessing compensation payable to a member of the territorial Army who brought a redundancy complaint. And this is a case in which the court concluded that an application for judicial review by the individual concerned did have sufficiency of review to remedy the lack of independence this is the reasoning by which the court came to that conclusion, in that particular case, that is instructive. And there's certainly that there are no suggestion in Crompton, that a key feature about Tsfayo is the council having been a judge in its own cause or the position of the decision having been made by members rather than officers. What one sees is that Tsfayo is again and again treated as being of wider importance in its particular factual context. Paragraph 50 on page seven of the decision, under the heading D towards the bottom of the page, the scope of judicial review of administrative decision making. The court observes that the scope of judicial review in administrative decision making in the United Kingdom is set out in the court judgement in Tsfayo. Then, turning to the law and halfway down page 8, the applicability of Article six of the proceedings, the government accepted that the African civil rights were determined in the domestic proceedings and Article six was applicable. So this is an authority on the sufficiency of review element, and the court's assessment is from towards the bottom of page 11, that will be the court's assessment and then roman one general principles. Beginning with paragraph 40 The court recalls that even where an adjudicatory body, determining disputes over civil rights and obligations does not comply with Article 6(1) in some respect, no violation of the convention can be found if the proceedings before that body are subject to subsequent control by a judicial body that has full jurisdiction and does provide the guarantees of Article 6(1). So the question is always whether there is or is not full jurisdiction. Paragraph 71, the court has previously held that in order to determine whether the Article six compliant second tier tribunal had full jurisdiction or provided sufficiency of review to remedy a lack of independence, of first instance, it was necessary to have regard to such factors as the subject matter of the decision appealed against, the manner in which that decision was arrived at and the contents of the dispute, including the desired and actual ground of appeal. See Bryan and Tsfayo. In Bryan, the court found it reasonable that the jurisdiction of the High Court to review findings of fact made at first instance, be limited to considering whether the findings of facts or the inferences based on them were perverse or unreasonable. It reached that conclusion in light of the specialised area of law, an issue in the dispute and the expertise of the inspector in establishing the facts and exercising discretion on a wide range of policy matters accordingly, judicial review in that case offered sufficiency of review and the proceedings, complied with Article 6(1). The convention organs followed the approach set out in Bryan to find"
p2,00:07:53.980,00:07:54.940,spk_1,judicial review did
p2,00:07:54.940,00:10:29.780,spk_0,"provide sufficiency of review in a number of cases against the United Kingdom, and they're then mentioned, including the Stefan and Kingsley cases, so one sees that Bryan is explained by reference to specialised area of law and expertise of the inspector in relevant respect in Paragraph 73. However, in Tsfayo, the court reached a different conclusion, concluding that the decision-making process was significantly different from previous cases. Whereas in Bryan, the issue, to be determined required a measure of professional knowledge or experience and the exercise of administrative discretion pursuant to wider policy aims. In Tsfayo, the board was deciding a simple question of fact, namely, whether there was good cause the applicants delay in making a benefit claim. On this question, the applicant have given evidence to the board, at the first she knew that anything was amiss, that her claim was when she received a notice from her housing association landlord to repossess because the rent was in arrears. The board found her explanation to be unconvincing and rejected her claim for back payment of benefit essentially on the basis of their assessment of her credibility. No specialist expertise was required to determine this issue, nor could the factual findings in Tsfayo be said to be merely incidental to the reaching broader judgments of policy or expediency, which it was for the democratically accountable authority to take. Accordingly, the court concluded that judicial review proceedings did not offer, in the circumstances raised in Tsfayo sufficiency of review in light of the fact that the High court had no jurisdiction to re-hear the evidence or substitute its own views as to the applicant's credibility. As a result, the central issue in the dispute was not determined by an independent and impartial tribunal. So one sees there that Tsfayo is characterised as concerning a simple question of fact, based on an assessment of credibility, not requiring specialist expertise and not incidental to the reaching of broader judgments of policy or expediency. And then the court goes on to the application of the general principles to the facts of the case. And one sees at paragraph 77 that the court considers that there is a legitimate concern that the Army board lacked the necessary structural independence."
p2,00:10:30.070,00:10:31.220,spk_2,Just going back to
p2,00:10:31.230,00:10:32.930,spk_1,Tsfayo. Yes. In
p2,00:10:32.930,00:10:34.440,spk_2,summarising or --
p2,00:10:34.780,00:10:35.660,spk_1,Tsfayo
p2,00:10:36.140,00:10:36.790,spk_2,the court
p2,00:10:36.790,00:10:41.560,spk_1,"in this case, leaves out paragraph 47 for some reason, it just skips it."
p2,00:10:42.080,00:10:42.490,spk_2,Well it
p2,00:10:42.500,00:10:44.260,spk_1,skips 47 Tsfayo.
p2,00:10:44.440,00:11:27.290,spk_0,"But they certainly leave out 47 in dealing with the, potential relevance of Tsfayo in Crompton if not more generally, and it no doubt, is a feature that obviously it's not necessarily unique to Tsfayo and housing benefit review boards as they were, but which is a particular consideration, which was obviously not thought in Crompton to be of central importance for general purposes in the way that the other statements in Tsfayo were."
p2,00:11:28.940,00:11:36.760,spk_3,"So it goes back to Tsfayo a bit later on just on page 14, just towards the end of Paragraph 77."
p2,00:11:39.040,00:11:49.310,spk_1,"Yes, I mean you can get around it if the sufficiency of -- sorry are you still searching?"
p2,00:11:49.580,00:11:50.700,spk_0,I have it here. Yes
p2,00:11:50.700,00:11:54.140,spk_1,you got it. Yeah.
p2,00:11:54.740,00:12:39.950,spk_0,"So my Lord, that's treated in Crompton as being something that is relevant in relation to Tsfayo itself, but not relevant in relation to Tsfayo's more general applicability. And, therefore, indicates that one shouldn't take paragraph 47 as being even an alternative, well certainly not as being"
p2,00:12:40.940,00:12:41.450,spk_2,crucial
p2,00:12:41.450,00:12:42.760,spk_0,to the decision in Tsfayo.
p2,00:12:43.640,00:12:59.860,spk_1,What are the general principles that form the subject matter of the head note just above paragraph 74. Is it just simply that you determine whether the -- what they say is the subject matter of the decision appealed against is a simple
p2,00:13:00.440,00:13:02.880,spk_0,question of fact on the one hand
p2,00:13:02.890,00:13:03.660,spk_1,or something
p2,00:13:03.660,00:14:16.050,spk_0,"requiring specialist expertise on the other. If it, involves policy or expediency, discretion, democratic accountability, any of those features and in particular, if it requires expertise and any factual disputes, if there are any, are merely incidental, then, those decisions are on one side of the line, including as in Tsfayo itself, or if an issue arose under subsection three of Section 202 of the homelessness provision, a question of whether or not it's good cause for extending tending time. That's one side, the other side is the case where if there are any factual matters at all, they are merely incidental, and where the essential decisions are matters that do involve expertise, policy or whatever."
p2,00:14:16.440,00:14:43.060,spk_1,"Because I'm just wondering, going back to paragraph 45 in Tsfayo, you remember this is a paragraph where, there's a comment on Runa Begum, and just about halfway down there's a quotation, the phrase only staging posts on the way to much broader judgments. Have we lost that? Or does that still form part of the inquiry as to whether or not one's dealing with a civil right?"
p2,00:14:44.940,00:14:45.680,spk_0,
p2,00:14:46.440,00:15:11.100,spk_1,"Sorry, while I need, sorry, that's the sufficiency of the review. I mean, is it -- can one divorce the question from the context, otherwise, I may have a good deal of satellite dispute as to whether or not something the expert is looking at is just a simple issue of fact before he gets to his -- the real kernel of what he's deciding or whether one can actually take account of the totality of the exercise."
p2,00:15:11.110,00:15:40.580,spk_0,"Yes. Well, as Baroness Hale was saying this morning, essentially, what is being done in paragraph 45 is to describe Runa Begum before going on in 46 to say what Strasbourg Court in Tsfayo is saying for itself. And the reference to staging posts in paragraph 45 is not carried over in Tsfayo, save the last sentence of paragraph 46."
p2,00:15:40.580,00:15:43.480,spk_1,That's because it didn't need to in Tsfayo.
p2,00:15:43.880,00:15:55.270,spk_0,"Nor can the --unlike the cases referred to the factual finding in the present case be said to be merely incidental to the reaching of broader judgments and so forth, which"
p2,00:15:55.270,00:15:57.060,spk_3,is picked up again in Crompton.
p2,00:15:57.740,00:15:58.750,spk_0,Yes.
p2,00:15:58.760,00:16:01.460,spk_3,Line four on page 13.
p2,00:16:02.440,00:16:24.680,spk_0,"Yes, so whether one describes it in terms of incidental to the reaching of broader judgments or describes it as a staging post, no doubt it's the same concept just expressed differently. And that is therefore, part of the test."
p2,00:16:24.690,00:16:25.150,spk_1,Thank you.
p2,00:16:27.140,00:16:41.480,spk_4,"It does look as if the factor which appears to have weighed most heavily in Crompton in reaching the decision that they did, which was that the judicial review was sufficient in this particular case, was the nature of the dispute."
p2,00:16:41.600,00:16:42.160,spk_0,Yes.
p2,00:16:43.240,00:17:23.260,spk_4,"Because the dispute was about the basis of compensation. And as the High Court had been able to investigate, how reasonable that was and formed views on it, and they'd also been able to look at the factual dispute about the length of service or something. Then, in the circumstances, it was all right. Yes. This is presenting us with a very difficult question, isn't it? Because supposing that there had been a head- on clash of credibility on some point that was necessary for the decision of the case. What would they have done?"
p2,00:17:23.449,00:17:25.560,spk_0,"Gone the other way, in our submission."
p2,00:17:26.040,00:17:27.870,spk_4,Rather sounds as if they might have done.
p2,00:17:28.670,00:17:32.360,spk_0,It is instructive to look at the application of the general principles.
p2,00:17:32.740,00:17:33.780,spk_4,"Well, that's what I was doing."
p2,00:17:33.790,00:17:58.550,spk_0,"To the facts as Your Ladyship has been doing. In Paragraph 77, they say that the court considers that the legitimate concern that the Army Board lack the necessary structural independence in assessing the level of compensations. However, it's not always the case that such circumstances will give rise to a violation. The Army Board had responsibility in the main for making findings of fact, had a"
p2,00:17:58.550,00:17:59.250,spk_2,large degree of
p2,00:17:59.260,00:18:40.860,spk_0,"discretion as to the level of compensation and so forth. However, unlike the cases of Bryan and X, the exercise of that discretion did not benefit from any specialist knowledge offered by the members of the tribunal in question. Accordingly, there was no compelling reason for the decision on the level of compensation to be made by the Army board rather than by an independent and impartial tribunal. In this respect, therefore, the court considers that the circumstances are similar to those in Tsfayo. There will therefore be a breach of Article six unless in the particular circumstances of the case, the judicial review proceedings offered sufficiency of review. On this question, the court notes that, unlike in society,"
p2,00:18:41.520,00:18:41.640,spk_3,the
p2,00:18:41.640,00:18:54.620,spk_0,"dispute between the parties in the present application did not centre on a question of fact determined by the Army board, which the high court had no jurisdiction to revisit. That in our submission is the crucial sentence,"
p2,00:18:54.630,00:18:59.770,spk_1,"And so that's picking up what we saw in Paragraph 71, third last line."
p2,00:19:00.540,00:19:00.880,spk_0,Yes. The
p2,00:19:00.890,00:19:02.100,spk_1,content of the dispute.
p2,00:19:02.100,00:19:02.950,spk_0,Content of the dispute.
p2,00:19:03.200,00:19:04.130,spk_1,Yes. As
p2,00:19:04.130,00:21:05.730,spk_0,"one of the three elements set out in Bryan and then this is developed. The central issue was whether the approach to the Army board in assessing that the level of the compensation was appropriate. The court considers it significant that the High Court examined in some detail how the Army board had arrived at the figure offered. It's clear that the African precedent was carefully examined by the court, which reached its decision following an analysis of the approach of the Army board and an assessment of whether or not that approach was reasonable in the circumstances. As regards the applicants first criticism concerning the exercise of the Army board's discretion in calculating the award on the basis of a six year cut off date, the High Court was able to review all the relevant factors relating to the decision of the board and to assess whether the approach taken was appropriate. Criticism was rejected on the grounds the board had acted entirely properly in selecting a six year cut off date, the calculation. In respect of the second criticism regarding the salary base used for the calculation of the award, the court observes that in so far as it was a factual dispute between the parties, as to the applicant's salary at the time of the redundancy, the question of fact was in the event revisited, the High Court had regard to papers supporting the argument that an incorrect salary base had been used and concluded that further investigation was required, it was reviewed and an increased offer of compensation. Applicant does not dispute that the revised salary base used was correct and then, having regard to the relevant factors as outlined in Tsfayo, the court concludes that the High Court on Judicial review did have sufficiency of review to remedy any lack of independence of the Army board. Although the high court could not substitute its own view to an appropriate award, it could and did examine both the method of calculation and the base figures used for the calculation and so forth. The applicant's complaint was therefore determined by an independent and impartial tribunal, so no violations."
p2,00:21:05.860,00:21:06.470,spk_2,So
p2,00:21:06.470,00:21:14.730,spk_1,"in that paragraph, they're looking -- going back to paragraph 71, they're looking at the desired and actual grounds of appeal, which are taking you into that kind of territory. Yes."
p2,00:21:15.840,00:21:35.530,spk_0,"So what is the issue? And if the issue as here, that the parties are raising before the court, the county court, is a an issue of primary fact, an issue turning on credibility."
p2,00:21:35.560,00:21:36.120,spk_4,Then
p2,00:21:36.120,00:21:39.360,spk_0,"in our submission, both Tsfayo and Crompton support"
p2,00:21:39.840,00:21:40.110,spk_2,that
p2,00:21:40.110,00:21:47.740,spk_0,that must be dealt with by a court that will consider the merits. And it's not sufficient for that to be dealt with in the judicial
p2,00:21:47.740,00:21:48.450,spk_2,review
p2,00:21:48.940,00:22:08.860,spk_0,"way. That would be appropriate in a Runa Begum type case concerned with a question of suitability or a planning case like Alconbury very concerned with policy, even political, sometimes issues, and that that is the distinction which is being made."
p2,00:22:08.940,00:22:35.680,spk_3,"But I must begin to think, really, almost the only issue which you are contending for, or of course, you need to contend for in the present case are whether this letter has been received, which is a precondition of really an almost discreet question on an issue which equally could arise under Section 202 as to whether -- that the authority were entitled to deny you a late review. Yes."
p2,00:22:36.380,00:22:36.650,spk_0,Which
p2,00:22:36.650,00:22:38.180,spk_3,is the one akin to the other case. Indeed.
p2,00:22:40.270,00:23:24.130,spk_1,"Does one gets some help going back to Tsfayo if I'm right at Page 470, at the end of Paragraph 43 where there's a quotation from Bryan, which is really the beginning of this line of jurisprudence, which is showing what is said to be a typical example of the exercise of discretionary judgement in the regulation of citizens conduct and so on in the sphere of planning. So you would say, well, that's fine, you can -- there's a sort of a class of decisions which come for within that broad umbrella, but this wouldn't be that kind of decision and the area of dispute identified by the grounds of appeal don't enlarge it into that area either you would"
p2,00:23:24.130,00:23:38.030,spk_0,"say. Well, that's exactly it. My Lord, the -- as I mentioned briefly, almost at the outset this morning, the Court"
p2,00:23:38.030,00:23:39.230,spk_1,of Appeal was impressed
p2,00:23:39.240,00:26:14.430,spk_0,"by practical considerations. Obviously, the primary point is that practical considerations ultimately can't prevail over what the law requires. But in our submission, in any event, the practical considerations or the practical difficulties that are alleged are at best exaggerated. Lord, there are no doubt a spectrum of situations, at one end of the spectrum are cases involving policies and political decisions or the exercise of discretion. Cases such as Alconbury areas for the exercise of expertise and subject to democratic accountability, where the role of the courts is appropriately limited to light touch, judicial review or an appeal on like principles. At the other end of the spectrum are cases like the present, involving no more and no less than a dispute of primary fact, questions of policy of discretion of democratic accountability do not come into it. And on the contrary, we say resolving disputed issues of fact and assessing the credibility of witnesses is par excellence, for the expertise of judges in the middle, are the cases involving a mixture of the elements. And if then, the dispute is predominantly not about factual -- is not about fact-finding, and the factual findings are not discrete. Then the case will be treated in accordance with its predominant characteristic, even though, incidentally, there may be some issues of fact to be resolved on the way, Lord, in our submission, that's a perfectly coherent scheme in principle and no more difficult to apply in practise than many distinctions are made, distinguishing between on the one hand, primary finding of fact cases and, on the other hand, cases where either finding the fact don't arise at all, or if they do, they're just ancillary or incidental or staging post findings of fact. A distinction one which Judge Macduff QC as he then was in Ali in our submission, rightly recognised that there's a distinction perfectly capable of being made, and in our submission, it doesn't give rise to any undue practical difficulties. The simple question of categorisation one asked oneself the question, is the case essentially a dispute about what the primary facts"
p2,00:26:14.430,00:26:15.670,spk_2,are? Or
p2,00:26:15.670,00:26:19.660,spk_0,is it about something much broader to which any factual issues are subordinate?
p2,00:26:20.650,00:27:22.280,spk_4,"I'm sitting in the Shoreditch County Court and I'm thinking, I've got a section 204 appeal and I now have to look at the essence of the dispute and asked myself, well is it predominantly one of fact and credibility? Or is it predominantly one of -- where does suitability go? Because there may be all sorts of bits and pieces in that, but it's essentially a question of fact. The fact that involves expert evaluation, so to speak. It's an unrealistic situation that you've got the distinction between questions of law, the distinction between judicial review type grounds and the rest full merits review, determination of disputed issues of fact. That is something we all understand, we've brought up on it, we can do. This is sounding very, very tricky indeed. When is it a pure issue of fact? Simple fact, not difficult fact. I can do the simple facts, but I can't do the difficult facts."
p2,00:27:23.070,00:27:23.660,spk_2,Well.
p2,00:27:25.130,00:27:32.410,spk_4,"This isn't necessarily an argument against you, Mr Goudie, it's just I'm trying to imagine myself back into the Shorditch County"
p2,00:27:32.410,00:27:38.260,spk_0,Court. It may be that the description simple
p2,00:27:38.640,00:27:39.170,spk_4,
p2,00:27:40.240,00:28:47.450,spk_0,"dispute of fact, as distinct from dispute of fact, is not very illuminating because questions of credibility of witnesses, of course, may be very difficult to resolve, if the witnesses on both sides either both appear to be truthful or more commonly, both appear to be untruthful. How do we decide what your decision is going to be? Now that is bread and butter for judges and recorders and others in the Shoreditch County Court. The -- as to how a judge is going to approach the matter, in our submission, essentially, he approached the appeal in the way he or she would approach any other appeal. Then you look at the grounds of appeal, and it may be quite clear, just looking at the ground of appeal, that the appeal is not about a matter of fact at all. It may, on the other hand, be totally clear from the grounds of appeal that the only issue that is raised is a dispute of fact. So there are going to be some cases, which the answer is going to be straightforward."
p2,00:28:47.940,00:28:48.210,spk_2,Of
p2,00:28:48.210,00:29:11.350,spk_0,"course, as with any distinction, there may be grey area cases, there may be cases which it's not immediately apparent whether the issue is to be regarded as one of fact, or as one requiring expertise. Or it may not be -- there may be elements of both."
p2,00:29:12.140,00:29:12.400,spk_4,What's --
p2,00:29:12.400,00:29:13.860,spk_1,I'm lost.
p2,00:29:13.870,00:29:15.080,spk_0,Well we have the benefit.
p2,00:29:15.090,00:29:25.360,spk_1,"Can I just put the point to you, sorry I'm interrupting, but it's -- Section 204 tells me if I'm sitting there, that my jurisdiction is limited to determining a point of"
p2,00:29:25.360,00:29:26.270,spk_0,law. Yes.
p2,00:29:26.720,00:29:43.950,spk_1,"Right, there we are, we understand what that means. Yes. But assume that we've got over the hurdle of identifying an issue as a simple issue of fact, what am I to do? That's not an issue of law. Do I decline jurisdiction? Do I send it somewhere else? Or do I follow the reasoning in Adan?"
p2,00:29:43.950,00:29:44.430,spk_2,Or what?
p2,00:29:45.120,00:30:33.490,spk_0,"My primary submission is that one follows the reasoning in Adan. If that doesn't work, then one's into a section for declaration of incompatibility situation. Because one is arguing, of course, that where the statute says appeal on point of law, um, that in order to achieve convention compatibility, that should include an appeal on point of fact, and that the judge should, in the appropriate case, hear witnesses, have cross-examination, make his own or her own findings in relation to credibility and in relation to whether a letter for example, was received or not whether there was good cause for extending time, or not."
p2,00:30:33.500,00:31:00.560,spk_3,"Just help me on that last point, this extending of time. I mean, how does it work? I see under 202(3), there it is. It's for the authority in writing to decide whether they allow longer. I mean, I don't know if there's ever been one of these cases. I mean, does -- somebody writes from the council saying, terribly sorry, we don't think -- we think it's too late, you can't. How do you challenge that?"
p2,00:31:01.140,00:31:11.560,spk_0,"Well, that would be a judicial review challenge. Although the authority as the primary decision-maker, the decision is on normal principles subject to."
p2,00:31:11.570,00:31:12.260,spk_3,So that's straight JR is it?
p2,00:31:12.810,00:31:14.270,spk_0,That.
p2,00:31:15.140,00:31:16.550,spk_3,Have we ever had such a case?
p2,00:31:17.040,00:31:17.550,spk_0,Not
p2,00:31:18.940,00:31:20.350,spk_3,known to the.
p2,00:31:20.740,00:31:21.160,spk_4,
p2,00:31:21.740,00:31:32.630,spk_0,"Mr Nabi is mentioning a case of C v Lewisham Council. I think a decision of the Court of Appeal, but not a reported"
p2,00:31:32.630,00:31:32.950,spk_1,one.
p2,00:31:33.540,00:31:34.260,spk_0,
p2,00:31:34.640,00:31:40.470,spk_3,"Perhaps tomorrow somebody might have a look at that, but, I mean, we'll put that aside. I mean, take our"
p2,00:31:40.470,00:31:41.060,spk_0,case.
p2,00:31:41.440,00:31:57.870,spk_3,"I mean, are you basically sort of saying, well, here is this requirement that there has been receipt of this letter as a precondition of the entitlement of the authority to say we have fulfilled our duty, we owe you no more, nothing"
p2,00:31:57.870,00:31:59.050,spk_0,else?
p2,00:31:59.050,00:32:37.000,spk_3,"Can you seek to isolate that and say that, there it is, that's a perfectly straightforward issue of fact, issue of credibility, no expertise. And the County Court judge can say all right, on a review, well, I'm prepared to hear evidence on that, somehow stretching his jurisdiction and point of law. But obviously, if you lose on that and then we're into suitability, which is the other basic ground of review, well, then there it is. It's straight looking at the facts as found by the authorities."
p2,00:32:37.540,00:32:39.120,spk_0,"Yes, that"
p2,00:32:39.130,00:32:43.680,spk_2,one would
p2,00:32:43.680,00:32:45.470,spk_0,"have, which in our submission, would be perfectly"
p2,00:32:45.480,00:32:46.650,spk_2,workable.
p2,00:32:46.650,00:33:16.160,spk_0,"A situation where one body was making decisions on the basis of facts has found by another body in other words, that the court would have the last word on whether -- on an issue of fact, on an issue of credibility as to whether or not a letter had been received. If it found, as a fact, that the letter had been -- well, if it found as a fact that the letter had not been received, then that would be the end of the tape. Exactly. If it found that the letter had been"
p2,00:33:16.160,00:33:16.960,spk_1,received.
p2,00:33:17.540,00:33:27.780,spk_0,Well then you're into suitability.  Then the decision on suitability would be a matter for the authority and the court would approach that issue only on a judicial review basis.
p2,00:33:27.790,00:33:34.740,spk_1,What's the policy here? Because you seem to be saying that it's only in easy cases that the individual has these rights once
p2,00:33:34.740,00:33:35.660,spk_2,there are
p2,00:33:35.660,00:33:36.670,spk_1,"difficult questions,"
p2,00:33:36.840,00:33:38.310,spk_2,the rights are
p2,00:33:38.310,00:33:39.810,spk_1,much more restricted.
p2,00:33:39.820,00:34:40.470,spk_0,"No, that's with respect Lord, not the distinction because, an issue of -- resolving an issue of fact resolving an issue involving the credibility of witnesses is not, by any means necessarily an easy decision, whereas a question as to whether or not something is suitable might in a particular case be a relatively easy rather than a difficult decision. The distinction is not between easy and difficult. The distinction is between decisions that are peculiarly appropriate for judicial expertise, credibility issues, the finding of facts on the one hand and issues on the other hand, which are issues primarily for administrators because they require a particular kind of specialist expertise, which judges in general and certainly by virtue of being judges lack, but which administrators, having regard to their experience, have."
p2,00:34:40.800,00:35:26.260,spk_4,"But some questions of suitability, it's so difficult, isn't it? Miss Ali may have got herself -- her facts wrong because she was confusing the two different offers that she'd got within weeks of one another. But the reason that she gave for turning down, the offer -- the homelessness offer was that this was a flat somewhere up on a tower block, and there wasn't a lift and she had two young Children. Now that's not an expertise issue, that's a simple issue as to whether it is suitable for this woman in her circumstances with her children to have to go to a particular sort of accommodation, which does or does not have a lift."
p2,00:35:26.640,00:37:04.380,spk_0,"But it's an expertise issue in in two senses. First of all, the question of whether or not something is, an expertise issue or not looked at from the perspective of the judge Shoreditch County Court, is that yes, suitability as an expertise issue because the House of Lords and Runa Begum and has said that suitability, is an issue of that kind. But secondly, it is indeed an expertise issue because the person who is judging whether or not  it has been reasonable to refuse an offer or to put it another way, whether the accommodation is suitable or not, is taking account not only of the particular circumstances of the particular family, but also in that respect of the general housing situation in the neighbourhood. What resources are available? What other claims there are by other families made on it the size of the waiting list? How many other homeless families there are, how many properties there are that are not in tower blocks and all that which may not -- expertise may not be quite the right word, but it is certainly expert knowledge which the housing officer will have and which even an experienced County Court judge, will not have save anecdotally from previous cases that they tried. It was not the first one."
p2,00:37:04.430,00:37:12.200,spk_1,"I think you can see an example of what you're talking about at page 127 in the appendix, where Arlene Daniel was setting out"
p2,00:37:12.210,00:37:13.390,spk_2,her
p2,00:37:13.400,00:37:30.730,spk_1,"view on the accommodation. This could all have been the subject of evidence before a County Court judge. Yes. But you see, they're deployed various pieces of information which I suppose are within the expertise of the."
p2,00:37:30.740,00:37:32.970,spk_0,There are many households of a similar makeup and that
p2,00:37:32.980,00:37:34.340,spk_1,sort of thing. Yes.
p2,00:37:35.330,00:37:55.350,spk_3,"Mr Goudie, you keep saying this has been a decision on credibility, actually, in Ali's case, there has never been a decision on credibility, because the housing officer on review said, and nobody ever has had an opportunity to dispute it. You agreed you got the letter."
p2,00:37:56.530,00:37:56.850,spk_0,
p2,00:37:59.630,00:38:00.200,spk_2,"Well,"
p2,00:38:00.210,00:38:07.140,spk_0,"nonetheless, there has been a decision on an issue of fact."
p2,00:38:07.190,00:38:11.390,spk_3,"Well, that's not a point against you. If anything, it's in your favour."
p2,00:38:11.390,00:38:15.150,spk_0,Yes. She has --
p2,00:38:15.220,00:38:23.190,spk_3,"she's never had an opportunity actually to say what -- this was all a terrible misunderstanding, and so far as you thought, I was admitting receipt of"
p2,00:38:23.200,00:38:23.750,spk_1,the left.
p2,00:38:24.520,00:38:47.480,spk_0,"Yes, I mean, that's the problem, that the factual issue has never properly been tried out and one sees also that in Mrs Ibrahim's case, there's a question of two letters in the same envelope."
p2,00:38:47.480,00:38:54.540,spk_3,"I mean, that -- that's different because there was the issue before the housing officer on review who resolved it."
p2,00:38:55.020,00:38:55.970,spk_2,I
p2,00:38:55.980,00:39:02.040,spk_3,mean that case is actually the way you've been describing both these cases. That was an issue of credibility.
p2,00:39:03.020,00:39:03.860,spk_1,But
p2,00:39:03.860,00:39:18.250,spk_0,"nonetheless in terms of the way in which it was resolved in Ibrahim. I mean, if one looks at the different signatures on different letters from the housing officer, it all appears very mysterious as to why"
p2,00:39:18.920,00:39:19.320,spk_4,one
p2,00:39:19.320,00:40:08.730,spk_0,"communication was sent in only one envelope -- in one envelope, and then two letters were sent in another envelope when they were sent to a different address, why that was done and it cries out for further investigation, if the facts on what are entirely matters of fact are to be properly assessed. Very different from the question of reasonableness or otherwise, of the attitude that a family takes, given the needs of other families that the authority also has to have proper regard to. So in our submission, the dividing line is not one in which, in the generality of cases, it will be, difficult to draw."
p2,00:40:11.810,00:40:26.230,spk_1,
p2,00:40:32.710,00:40:35.740,spk_4,What about decisions under section 177?
p2,00:40:42.210,00:40:44.300,spk_0,"Well, that is a reasonableness"
p2,00:40:44.300,00:40:46.580,spk_1,issue.
p2,00:40:46.590,00:40:48.520,spk_0,
p2,00:40:49.190,00:40:49.820,spk_1,"Yes,"
p2,00:40:49.820,00:40:52.790,spk_4,but it depends upon the probability of domestic violence.
