session,start,end,speaker,text
p1,01:59:28.560,01:59:35.820,spk_2,"Whether it be helpful to break at this point, we're going to be looking at the proceedings time and come back at two o'clock."
p1,01:59:49.240,01:59:49.830,spk_0,
session,start,end,speaker,text
p2,00:00:28.340,00:00:50.350,spk_0,"[Background noise]. Right, the first Pakistan proceedings, is that where we"
p2,00:00:50.350,00:00:51.560,spk_1,"are? The first Pakistan proceedings, indeed."
p2,00:00:51.950,00:00:52.610,spk_0,You
p2,00:00:52.610,00:01:10.830,spk_1,"need, for that, My Lord, bundle E. Indeed, My Lord, on the 20th of January 1997. And if you go to A1,"
p2,00:01:10.840,00:01:11.710,spk_2,which
p2,00:01:11.710,00:01:13.860,spk_1,is the plaint.
p2,00:01:15.340,00:01:16.560,spk_2,I'll
p2,00:01:16.570,00:01:42.120,spk_1,"just take you to a few paragraph's. You see, it's the Trust established under Section 3 against Dallah, and the suit is for a declaration to the effect that the Agreement stood repudiated on account of the court of the defendant. And then it sets out what was in the letter, effectively, and about six lines up from the back -- bottom, And as a consequential relief, the permanent injunction"
p2,00:01:42.130,00:01:43.080,spk_0,restraining
p2,00:01:43.080,00:02:13.560,spk_1,"the defendant from claiming any right against the plaintiff under the said agreement or representing or holding out the plaintiff has any contractual relations with the defendant. And in paragraph 1, over the page at page 2, the Secretary Religious Affairs Division government of Pakistan is the Secretary of the Board of Trustees, constituted under Section 5 of the Ordinance, who is fully conversant that the facts of the case and competent to sign and verify the plaint -- So it's in the"
p2,00:02:13.570,00:02:14.580,spk_0,present tense?
p2,00:02:15.040,00:03:36.950,spk_1,"Yes. Well, we'll see how it -- in fact, it is verified as well. We will see in a moment, an inconsistent verification a few months later. Paragraph 5, the purpose of launching the aforesaid Makkah housing project, the parties entered into an agreement, dated the 10th of September. And then go back to, jump to paragraph 10, but under Clause 4 of the Agreement, the defendant was also under an obligation to submit detailed specifications, but the defendant failed to comply with this fundamental term of the Agreement, which tantamount to a repudiation of the whole agreement, which repudiation was accordingly accepted by the plaintiff vide it's letter of the 19th of January, that on account of the repudiation, the same is no longer binding on the plaintiff, defendant not entitled to raise any claim or right against the plaintiff under the Agreement. 13, the cause of action accrued to the plaintiff against the defendant at Islamabad. Firstly, when the defendant entered into the Agreement and thereafter when it defaulted in fulfilling the preconditions of the Agreement and the same was repudiated. And finally, yesterday, when it refused to treat the Agreement as repudiated and then at prayer for relief and verified on oath,"
p2,00:03:36.960,00:03:38.650,spk_3,20th
p2,00:03:38.650,00:05:36.730,spk_1,"of January. Now, just pausing there before I take you to the affidavit. A couple of points to note. Obviously, it is clearly based on the letter because the letter gives the cause of action. Yes. And, secondly, what is being sought, effectively, is an order to say, not only, a declaration that there are no contractual relations with the plaintiff and an injunction. Remembering, of course, that at this stage, Dallah has in fact done nothing other than write the letter of the 20th of November, asking the Government what's happening about the financing. And you get a similar document, suit for declaration, in tab 2 number 5, pending the decision of the suit, if the respondent is not restrained from representing or holding out that the applicant has any contractual relationship with it, the applicant would suffer an irreparable loss unspecified. And then, if you go to 4, you have Mr Muhammad Lutfullah being Secretary Board of Trustees Awami Trust, slash Secretary Religious Affairs Division government of Pakistan, to hereby take oath and state as follows, read the application moved under Section 151, this is by Dallah, I'm fully conversant the facts of the case into the reply had been prepared under my instructions. The facts stated in the aforementioned reply are true and correct to the best of my knowledge and belief. The allegations made in the affidavit against Awami Trust absolutely fall from the same vehemently denied. The facts stated in the plaint are true and correct to the best of my knowledge and belief, and the same are reiterated."
p2,00:05:37.970,00:05:40.700,spk_2,Where's Mr Raza's affidavit?
p2,00:05:40.710,00:05:48.680,spk_1,"We don't have Mr Raza's affidavit. All we have is the reply -- well, the response to the reply."
p2,00:05:49.930,00:06:00.340,spk_4,"It would be quite interesting to see it, wouldn't it? The application referred to in tab 3 and tab 4 and the affidavit in support of --"
p2,00:06:00.350,00:06:05.220,spk_1,"I think it was an application under Section 34 of the Arbitration Act, I'm afraid I --"
p2,00:06:05.220,00:06:07.550,spk_4,But it must have been addressed to the Trust.
p2,00:06:08.640,00:06:15.490,spk_1,"Well, one would assume it may well have been, but of course it might -- at that stage, my clients may well not have known that the Trust didn't exist."
p2,00:06:15.500,00:06:25.560,spk_4,So there can't be any common intention at that stage to make the Government of Pakistan a party.
p2,00:06:26.040,00:07:00.750,spk_1,"Well, with respect, My Lord, at that stage, this was an urgent application injunction. My clients would be responding to proceedings which were brought against it. You will see if, I go on in the second, that the issue then it does arise that the Trust is not -- no longer in existence. And if you look -- we don't know what went on, but what we do know, is at flag five. The judge says, the counsel for the defendant had objected at the last date -- Where"
p2,00:07:00.750,00:07:01.510,spk_3,are looking? Flag --
p2,00:07:01.760,00:07:03.090,spk_1,little five of one.
p2,00:07:03.100,00:07:05.710,spk_2,"Just before we do that though, Mr Raza's affidavit"
p2,00:07:06.060,00:07:07.150,spk_1,is
p2,00:07:07.150,00:07:09.570,spk_2,in support -- was in support of what application?
p2,00:07:09.580,00:07:13.850,spk_1,I believe it was in support of an application to stay for --
p2,00:07:15.440,00:07:16.380,spk_2,"I doubt that, they want to go to"
p2,00:07:16.380,00:07:21.640,spk_4,"arbitration? To go to arbitration. Yes. So, it was an application against the Trust to go to arbitration as I think --"
p2,00:07:22.300,00:07:23.390,spk_1,Yes. As I understand it with Lord Mance --
p2,00:07:23.720,00:07:29.180,spk_2,On the basis that the contract was between the Trust and Dallah?
p2,00:07:30.930,00:07:38.200,spk_1,"Well, My Lord, that maybe in relation to the position of Trust. But of course, remembering at that --"
p2,00:07:38.210,00:07:40.010,spk_2,I was talking about the position of Dallah.
p2,00:07:40.190,00:07:49.760,spk_1,Dallah would respond in the proceedings to the claimant who had brought the proceedings. It is true that at that stage --
p2,00:07:49.760,00:07:52.320,spk_2,Which was the Trust. At any rate appeared to be the Trust.
p2,00:07:52.330,00:07:57.480,spk_1,"But it is true that at that stage, they did not join the Government."
p2,00:07:57.490,00:08:08.820,spk_2,"So, everything that happened in these proceedings to date was consistent with the idea that the two parties to the contract were A, Dallah, and B, the Trust. That's on the face of it."
p2,00:08:09.250,00:08:18.720,spk_1,"Well, on the face of it. But it may be consistent that the Trust was a party. May not be the sole party. But also, My Lord --"
p2,00:08:18.720,00:08:20.360,spk_2,That's why it would be interesting to see the application.
p2,00:08:20.610,00:08:23.960,spk_1,"Well, I can't -- I mean we may be able to find it, but I --"
p2,00:08:23.970,00:08:27.550,spk_4,It must be. On the face of it presumably exists somewhere.
p2,00:08:27.560,00:08:30.170,spk_1,We will endeavour to see if we can find it. What are we
p2,00:08:30.170,00:08:31.340,spk_0,looking at tab 5?
p2,00:08:32.010,00:08:37.289,spk_1,We're looking at tab 5 the judgment. Because we are here on the 21st of
p2,00:08:37.289,00:08:38.080,spk_0,"February,"
p2,00:08:38.640,00:08:39.550,spk_1,counsel for the -- a year
p2,00:08:39.550,00:08:40.050,spk_4,later.
p2,00:08:40.640,00:08:41.450,spk_0,"98, isn't it?"
p2,00:08:43.479,00:08:44.660,spk_4,"No, no, no. No. Tab 5 is a year later. Oh, yes."
p2,00:08:44.980,00:08:45.680,spk_1,I'm sorry. Tab -- yes.
p2,00:08:46.450,00:08:50.150,spk_0,"Because I thought you mentioned tab 5. Tab 5, yes. Was I wrong?"
p2,00:08:50.330,00:09:01.730,spk_1,Counsel for the defendant objected to the last date of hearing that Awami Trust was established under Section 3 of the Ordinance 1996. But at the time of the institution of this --
p2,00:09:01.740,00:09:04.810,spk_3,"Sorry to interrupt, but this is the -- this is the judge, is it?"
p2,00:09:04.820,00:09:05.990,spk_1,"This is the judge, yes."
p2,00:09:06.000,00:09:09.570,spk_3,"On what form of application, do we know that?"
p2,00:09:09.580,00:09:19.280,spk_1,"This -- I understood -- I've always understood, to be the judgment in relation to this suit for the declaration starting on the 20th of January 1997."
p2,00:09:19.290,00:09:26.560,spk_3,"Yeah, I'm not saying that's not right. What is it, a judgment on the application for a stay or or what?"
p2,00:09:27.240,00:09:39.100,spk_1,"Well, I think it's a judgement on the application for everything, because effectively, what he says is that the claim cannot be maintained because the Trust no longer exists."
p2,00:09:39.100,00:09:40.350,spk_2,And who was arguing that?
p2,00:09:40.840,00:09:48.600,spk_1,"Well, it looks as if -- it's not clear, it looks as if it was raised by Dallah. But again, it's not clear from what we have."
p2,00:09:48.610,00:09:55.390,spk_4,"Well, it seems to be crystal clear. Dallah raised this point at a late stage in the proceedings and won on it."
p2,00:09:56.140,00:11:52.040,spk_1,"That seems to be the position. Doubt, as objected, was established, but at the time of the institution of this suit, the Ordinance had elapsed. And it may be the position, I don't know, that at that -- when they first put in the response, after all it they were asking for an urgent injunction, the position may not have become clear, but it was obviously became clear later. But at the time the institution of this suit, the Ordinance had lapsed. There was no more ordinance in the field, and suit had been filed on behalf of the same, which was formed when the Ordinance -- under the Ordinance, after the lapse of Ordinance. Awami Trust's plaintiff in the suit, after the lapse of the Ordinance, the present plaintiff was no more a legal person in the eye of the law. This suit had been filed after the lapse of this Ordinance. In other words, suit has not been filed by the legal person as plaintiffs after the lapse of the Trust Ordinance. Counsel for the plaintiffs succeeded -- conceded from the arguments that suit had been filed after the lapse of the Trust Ordinance and the plaintiff in this suit is Awami Trust established under Article 3 of the Ordinance 1996. The counsel for the plaintiff has argued that after the lapse of the Ordinance, the thing during the light of the Trust do not stand abated. But this became alive even after the lapse of the Ordinance so no suit has been filed by the competent legal person. After hearing arguments of the counsel for the parties, I'm of view that the lapse of the Trust Ordinance, the present plaintiff Trust, is no more the legal person because the present plaintiff has legal entity during -- only during the life of the Ordinance. When the Ordinance was lapsed, the present person was no more legal person and suit was filed after the lapse of the Ordinance by the Trust. Moreover, the things done during the Ordinance can be sued and can sue by the parent department"
p2,00:11:52.050,00:11:52.810,spk_0,from
p2,00:11:52.810,00:12:28.400,spk_1,"whom this Ordinance was issued by the Government and that was Ministry for Religious Affairs. The suit should have been filed by the Ministry of Religious Affairs. In this way, I hold that the present plaintiff was no more legal person at the time of the institute of the suit because the Ordinance had lapsed at the time of the institution of the suit. Before parting with this order, I observe that the liabilities and duties against the present defendant can be agitated by the Ministry of Religious Affairs government of Pakistan if any. Since the suit has not been filed by the legal person, the present plaintiff is no more a plaintiff in the eye of the law. Suit is dismissed. I'll be consigned to the record."
p2,00:12:29.540,00:12:30.020,spk_2,The record rules.
p2,00:12:30.370,00:12:32.050,spk_1,It
p2,00:12:32.050,00:12:35.130,spk_3,looks as though the -- it looks as though it was your clients who took the point.
p2,00:12:35.140,00:12:43.190,spk_1,It looks as if my clients took the point. We then move forward to --
p2,00:12:43.200,00:12:47.190,spk_2,Slightly less clear what point the Government was taking but still.
p2,00:12:48.180,00:12:49.330,spk_4,"Well, the Government wasn't --"
p2,00:12:49.500,00:12:53.060,spk_0,"Well, who was the party -- Was it somebody appearing for the Trust?"
p2,00:12:53.440,00:13:25.320,spk_4,"Yes. The Trust argument was that after the lapse of the Ordinance, the thing done during the life of the Trust Ordinance do not stand abated. But, this remain alive even after the lapse of the Ordinance, so, the suit has been filed by the competent legal person. And that's -- I mean, one can understand the argument that it's a rather strange proposition that something just disappears into thin air and all its rights and obligations are enforceable against no one."
p2,00:13:25.750,00:13:45.100,spk_1,"Let us see, if we may, what happens in the next few months. Nothing happens until the following year on the 2nd of June, this [inaudible] on the 21st of February, the Government brings identical proceedings to the 1997 proceedings seeking --"
p2,00:13:46.690,00:13:50.190,spk_3,I'm so sorry. What is the date of the -- of tab 5?
p2,00:13:50.360,00:13:52.710,spk_1,I think it's the 21st of February 1998.
p2,00:13:53.030,00:13:54.070,spk_3,Thank you.
p2,00:13:55.940,00:16:46.750,spk_1,"So, on the second of June, some three months later, having done nothing, the Government brings identical proceedings to the 1997 proceedings seeking identical relief, changing some of the wording which is consistent with the change of plaintiff. And so again, if you go to flag B1, you see the plaintiff name changes. At paragraph 1, the Trust was a body corporate the Secretary of Religious Affairs government of Pakistan was the Secretary constituted under Section 5. Then 2, that under Article 89 the aforesaid Ordinance stood lapse on expiry of four months from the date of its promulgation. As such, the Trust established no longer remained in field. The present suit is, therefore, being filed by Pakistan who issued the said Ordinance. And then if you jump to 6, The parties, the party now, of course, being the Government, entered into an agreement dated the 10th of September at Islamabad. 7, to be effective as from the date, the defendant receives, again, the advanced lease payment from the Trust and submits the requisite performance bond in the terms of the Agreement. But as per Clause 2, and you can see it's a scissors and paste job, the plaintiff Trust was required to pay a lump sum. 9, that the payment of the above mentioned advanced by the plaintiff i.e. the GOP not the plaintiff Trust in this case. But if you jump to 11, it's perhaps the clearest. Under Clause 4 of the Agreement, the defendant was also under an obligation to submit detailed specifications and drawings of the Makkah housing project, but the defendant complied -- failed to comply with this fundamental term of the Agreement which tantamount to a repudiation of the whole agreement which repudiation was accordingly accepted by the plaintiff. On this case, the plaintiff is the Government in its letter of the 19th of January 1997, and that on account of the repudiation of the Agreement, the same is no longer binding on the plaintiff, the Government, and the defendant is not entitled to raise any claim. And in 14, that in January 1997 refers to the Trust instituting a suit was, however, dismissed the order of the 24th of February, and sets out the grounds, and then over the page, The learned Civil Court observed, however, that liabilities and duties against the defendant can be agitated by the Government of Pakistan. That the cause of action accrued to the plaintiff against the defendant at Islamabad. Firstly, when the defendant, the Government, entered into the Agreement and thereafter when it defaulted in fulfilling the"
p2,00:16:47.000,00:16:48.510,spk_2,pre-conditions
p2,00:16:48.510,00:17:10.839,spk_1,"of the Agreement, and the same was repudiated, and finally, in January 1997, when it refused to treat the Agreement as repudiated. And finally, 16, the Agreement was entered into between the parties at Islamabad, cause of action also accrued to the plaintiff against the defendant at Islamabad, therefore, this learned court has jurisdiction to entertain and try this suit."
p2,00:17:10.850,00:17:12.110,spk_0,The defendant is actually Dallah isn't it?
p2,00:17:13.510,00:17:14.010,spk_1,"The defendant, yes --"
p2,00:17:14.860,00:17:17.250,spk_0,"Well certainly, you're quite right that paragraph 15 refers to the plaintiff."
p2,00:17:18.010,00:17:18.670,spk_1,Yes.
p2,00:17:19.439,00:17:20.620,spk_0,Which is the overnment.
p2,00:17:21.550,00:17:27.170,spk_2,"Meanwhile, what had happened to this -- this was all still part of the Section 34 proceedings was it or --"
p2,00:17:27.720,00:17:29.160,spk_1,"Well, the earlier proceedings are completely lapsed."
p2,00:17:29.640,00:17:30.830,spk_2,Including the application --
p2,00:17:30.840,00:17:36.060,spk_1,"As far as I'm aware. And then started again in 1990 -- I'm not going to trouble you with -- Well, they"
p2,00:17:36.430,00:17:41.720,spk_4,"lapse because they [inaudible], once there's no Trust."
p2,00:17:41.880,00:17:49.460,spk_2,"Anyway, you say this is a clear and unequivocal representation on the part of the Government, that it was or had by now become a party to the Agreement."
p2,00:17:49.940,00:17:59.360,spk_1,"Indeed, and it's verified, again, by the same gentleman who verified the facts in the previous --"
p2,00:17:59.740,00:18:19.700,spk_5,"Going back paragraph 6 Mr Justice Atkins said that that wasn't an admission that the Government was a party because if you have to read it as a whole, it says the parties entered into an agreement at Islamabad and therefore is purely descriptive of the past in Dallah."
p2,00:18:20.270,00:18:53.170,spk_1,"I think what Mr Justice Atkins was saying, was that was in order to find jurisdiction that they referred to Islamabad. One has to accept that it's a bad scissors and paste job because sometimes the old words are in. But the fact is, the underlying point about it, in our submission, is in order to fund the cause of action, they had to rely on the letter because the letter was the acceptance of the repudiation, which then entitles them to say there is no agreement and then entitles them to seek a declaration to that effect and an injunction."
p2,00:18:53.640,00:18:55.040,spk_6,The whole basis of
p2,00:18:55.050,00:19:13.710,spk_4,this cause of action is a thesis derived from the judgment in the first set of proceedings to the effect that the Government of Pakistan can agitate liabilities and duties against the defendant that were the Trust. It's not saying we were originally a party. It's
p2,00:19:13.720,00:19:16.750,spk_6,proposing some sort of principle
p2,00:19:16.750,00:19:19.100,spk_4,of particular succession.
p2,00:19:19.410,00:20:03.720,spk_1,"Well, with respect, if the wording of the earlier proceedings, where the Trust was stated to be a party, is reproduced virtually verbatim, and somebody verifies the first proceedings, saying it was the Trust that's effectively sent the letter, and then comes along a year later and says it was the Government who sent the letter, it must, in our submission, at the very least, undermine the reliance upon what was said in the earlier proceedings. Whatever the reason for him doing it, the fact is he now has to say that the letter was accepted, the repudiation was accepted, by the Government."
p2,00:20:03.730,00:20:05.990,spk_4,It might undermine what he says in these proceedings.
p2,00:20:06.840,00:20:09.510,spk_6,Just because they're inconsistent
p2,00:20:09.510,00:20:30.950,spk_4,"doesn't mean, say, the first one is wrong. As you yourself said at the second set of proceedings, a pretty rough pleading with references to the Trust, the plaintiff, the plaintiff Trust and then the explanation as to how they're actually proposing to put the case in quotation from the judge, I would have thought."
p2,00:20:31.540,00:20:50.550,spk_1,"Well, My Lord, of course I accept Your Lord's argument, but at the same time you have and you have the verification, I haven't taken you to it, at flag three. And also,"
p2,00:20:51.240,00:20:51.700,spk_4,I think the main one --
p2,00:20:51.710,00:20:57.780,spk_1,"yes, flag three."
p2,00:20:58.050,00:20:59.540,spk_0,Flag three in?
p2,00:20:59.580,00:21:10.850,spk_1,"In B three. It's first, number one, The facts stating the accompanying application and those details in the plaint are true and correct to the best of my knowledge and belief."
p2,00:21:10.860,00:21:15.790,spk_0,Which application is that referring to? The second one. Is it
p2,00:21:15.790,00:21:21.560,spk_1,referring to tab 2? It's referring to -- It's referring to the Islamic Republic of Pakistan against Dallah.
p2,00:21:22.140,00:21:34.890,spk_0,Yes. Because tab 2 is something that the judge refers to as casting light on what we've just been looking at in the second set of proceedings isn't he because
p2,00:21:34.980,00:21:35.960,spk_1,here
p2,00:21:35.960,00:21:44.450,spk_0,"we are just a short time later, the Government really asking for an injunction on the basis that they weren't a party to the Agreement at"
p2,00:21:44.450,00:21:51.840,spk_1,"all. What -- if you look at the flag two, Clause 4,"
p2,00:21:52.270,00:21:53.620,spk_0,what
p2,00:21:53.620,00:22:30.480,spk_1,"it says is, on account of the repudiation of the Agreement the respondent is not entitled to claim any right against the applicant under the aforesaid agreement, or represent or hold out that the applicant has any contractual relationship with it. Well, if it was never a party, why when asked rhetorically does it need that? Why does the Government need to -- I mean I take Lord Mance's point obviously, but when asked why does the Government need to go back to the court if the Government is not a party"
p2,00:22:31.240,00:22:31.520,spk_4,and
p2,00:22:31.520,00:22:39.640,spk_1,"to bring these proceedings. And the answer in our submission is quite simple. And that is, which what we'll see in a moment, 3 days before"
p2,00:22:39.650,00:22:40.890,spk_6,proceedings
p2,00:22:40.890,00:23:39.210,spk_1,"were started in -- under the ICC and were served on the government, and the government, when it made this initial application in 1998, did not tell the court of the requests for arbitration which had been served upon it. So, one has to look at it in the round. It's not simply that the court says, You've got the wrong party, try again. One's got to look behind that to find out why they were doing it. Because if they're right and there is no trust, there's no need. Not only is there no need to bring the letter -- write a letter, there's no need to bring the proceedings. Because by then they knew that the Ordinance had not been promulgated on any view because the judge -- it has been argued in court. So, by 1998 that can not possibly have been any confusion. And all this comes back in our submission."
p2,00:23:39.380,00:23:40.250,spk_4,"So, they"
p2,00:23:40.260,00:24:20.100,spk_6,"might actually be able to say, if they wanted to, that you were estopped from denying, this is looking at it in common law terms, you were estopped from denying that the Government of Pakistan was a party because they relied upon your commencement of arbitration to commence these counter proceedings. But that rather fanciful idea, they certainly don't want to say that. And you can't -- can you -- you haven't said that you -- that they are stopped from denying that they are parties by reference to anything you did in reliance on these proceedings. That's the one thing that hasn't been alleged in this case."
p2,00:24:20.860,00:24:40.680,spk_1,"Well, if you look at -- I was going to take it because I think Lord Hope was asking earlier. If you go to flag four you'll see where the information that I put to you comes from. And this is an application by Dallah under Section 3 of the 1937 Act. What's the"
p2,00:24:40.690,00:24:41.470,spk_2,date of this?
p2,00:24:41.480,00:24:42.930,spk_1,This is --
p2,00:24:43.660,00:24:45.110,spk_0,it has June 1998 .
p2,00:24:45.120,00:24:48.440,spk_1,June 1998. So it's in the --
p2,00:24:48.450,00:24:49.840,spk_2,"So, this is the next lot? This is lot two."
p2,00:24:51.390,00:27:01.910,spk_1,"There are several. You'll be pleased to know I'm not taking to all the proceedings. But there was a 1997 to 1998 and a 1999 set which went on and on, but I'm really concentrating on the first two. This is -- refers to a suit, which is pending. This is my clients, where the respondent plaintiffs allege that the Agreement entered into between the Trust repudiated [inaudible] default is a consequential relief, a permanent injunction has been sought by the plaintiff to [inaudible] the defendants from claiming any rights under the contract. Notice of the court by facts, it was received by the defendant directing appearance. So, it was an application which was made ex parte or without notice on June the 13th. The present application is being filed without any loss of time without taking any step in the proceedings. The proceedings in the present suit are liable to be stayed for facts contained in the application of provisions of Section 3 of the Arbitration Act. Then it refers to the arbitration tools and Article 25 of the contract that, In pursuance of the agreement has already filed against the plaintiff, a memorandum claim in the International Court of Arbitration, petitioners left a letter of that court dated the 25th of May. The ICC issued a notice process to the present respondent plaintiff, that's the Government, on the 29th of May 1998, along with the annexes detailed in the letter, which was received by the plaintiff on the same day, which has been acknowledged by the plaintiff in its letter, referred to herein that, The plaintiff on receipt of the notice hastily proceeded to file the present suit in this honourable court along with an application for interim relief, without disclosing to the court about the proceedings filed by the defendant petitioner in the International Court of the ICC of which notice had been received by the plaintiff prior to the filing of the suit. And then it talks about mala fides, which I won't go on with. The other point that the --"
p2,00:27:01.920,00:27:08.670,spk_2,"Hang on, this is all in the context of Dallah's request for arbitration against the Ministry is it? Yes. Where do we see that?"
p2,00:27:09.140,00:27:17.420,spk_1,"Well, Dallah -- what had happened is Dallah had already, just before these proceedings had launched, Dallah had commenced proceedings against the"
p2,00:27:17.430,00:27:17.960,spk_4,government
p2,00:27:18.740,00:27:19.640,spk_1,in the ICC?
p2,00:27:19.820,00:27:21.110,spk_2,"Yes, where do we see that?"
p2,00:27:21.120,00:27:24.060,spk_1,"Well, that's clear, I thought -- Where"
p2,00:27:24.060,00:27:25.310,spk_2,do we see the proceedings?
p2,00:27:25.400,00:27:32.990,spk_1,"Oh well, that's in a different bundle I was coming to that in a moment -- [crosstalk] -- moving from bundle to bundle. This indicates --"
p2,00:27:33.000,00:27:41.780,spk_2,"Anyway so they make an application -- your clients make an application for arbitration to the ICC against the Government, is that right?"
p2,00:27:41.790,00:27:49.510,spk_1,"Against the Government. That is served on the Government. Two days later, the Government made this application for the court without telling the court."
p2,00:27:49.510,00:27:57.770,spk_2,"And you say that they accept that here, do they? Or at least they accept that they're a party, do they? In the document that I'm looking at. Tab --"
p2,00:27:57.940,00:31:29.300,spk_1,"In the document that you're looking at, there is reference to the letter -- to the request for arbitration. The request for arbitration is clearly made against the Government and not against the Trust. Yep. And what I'm saying is the sequences application following the letter of the 2016 January, which I'll come to in a second, where we had told the Government in response to their letter of the 20th --19th of January, we would issue proceedings. We did issue proceedings at the ICC against the Government. It was served on the Government. When the Government received it, they went off to the court having done nothing in the last three months and started the proceedings all over again. But this -- but they didn't mention, because it was an ex parte application, that in the interim they had actually received arbitration proceedings against them. We then come back in on notice and raise this point and that's where this comes. And the point being, again, that in order to fund these proceedings, because the proceedings could not -- it wasn't a cause of action without -- the letter was integral, and the contents of the letter were integral to the plaint in both the first, 1997 on the second, 1998. And what this does, at the very least, is that it cast doubt on what was going through the mind of Mr Lutfullah Mufti in 1997 which the judge places so much reliance upon. Because here's the same gentleman, now in a different scenario, saying something completely different. And we say, realistically, you cannot place all this weight on what happened in 1997. You have to look at it in the round. And it's not -- just as my learned friend without any evidence, tries to say, as I think Lord Clarke, it may be Lord Mance had said, Well, maybe Mr Lutfullah Mufti made a mistake. The same, you can also say, but here's a government, in effect taking using legal action tactically to ensure belt and braces that now having made sure that the Trust isn't a party, wants to make quite sure that Dallah, who, after all, are chasing them and responded in the subsequently in the letter to the Government to get on with it, don't try and make life difficult for the Government. And the easiest way is really a declaration of non-justiciability or whatever to say that's the end of it. And the Pakistan courts would then, they hope, say that there wasn't a contract and the Government would then be clear of it. Yes. So, we say, therefore, that the 1997 proceedings cannot be as cast iron as Mr Justice Akin said. You have to, under the French test, look at the whole scenario. You can't stop in 1997. You will have to go on to 1998. Well, there come a point where you"
p2,00:31:29.300,00:31:31.870,spk_0,stop -- but he didn't stop at 1997 at all.
p2,00:31:32.500,00:32:41.690,spk_1,"No he didn't and I'll explain what he said, of course, that the 1998 proceedings didn't proceed further. But there are two points on that. One is what one is looking at is not the legal consequence of these proceedings, but the conduct in the proceedings as evidence of behaviour of the Government, from which you can determine, under French law, a subjective intention. So, what legally happened, to one extent -- sense is irrelevant, because what you're looking at is the conduct of the parties. And that's why the inconsistent affidavit on the inconsistent pleadings, in our submission, is a relevant factor. The very least, it undermines the reliability of the earlier affidavit upon which Mr Justice Akins then was relied. And I'm just going to take you to the passage, which deals with the letter of the 26th of April -- sorry the 26th of January, which I told Lord Hope I would come to. Yes."
p2,00:32:42.060,00:32:43.030,spk_0,Just
p2,00:32:43.040,00:32:45.820,spk_1,momentarily lost it. I think it's -- I may have a reference to it.
p2,00:32:54.540,00:32:56.000,spk_0,
p2,00:32:56.010,00:32:56.750,spk_1,
p2,00:32:56.750,00:32:59.110,spk_0,Just give
p2,00:32:59.110,00:33:06.270,spk_1,"me one moment. It's E B 7, according to my note."
p2,00:33:07.240,00:33:08.350,spk_0,E B --
p2,00:33:08.560,00:33:09.780,spk_1,"Yeah, it's E B 7 --"
p2,00:33:09.930,00:33:10.360,spk_0,Tab 7?
p2,00:33:11.860,00:33:13.230,spk_1,And the reference --
p2,00:33:13.610,00:33:14.060,spk_0,
p2,00:33:14.440,00:33:22.840,spk_1,the reference is page 37. That's all we've got. This is a memorandum of essential facts in the 1998 proceedings.
p2,00:33:22.870,00:33:24.340,spk_0,Oh yes it's at the bottom of the page? The bottom of the page.
p2,00:33:24.690,00:34:26.480,spk_1,"The defendant, through its advocates, let it -- so it must have been a solicitor's letter, dated the 26th of January, promptly responded with a denial of all the allegations contained in the four set letter of the plaintiff and called upon the plaintiff, that would be the Government, to withdraw the same within eight days of receipt of the said letter of January 26th and to proceed diligently and in good faith in conjunction with the defendant appellant towards implementation of the Agreement in fulfilment of the obligations they are under. It was specifically mentioned that if the plaintiff respondent failed to comply with the aforesaid requisitions, the defendant appellant left -- shall be left with no option but to enforce all the rights and remedies available to it under the Agreement and law, which would include reference to arbitration under the ICC Paris without any further notice. It's important to note that before the aforementioned letter of January 19th 1997, the Ordinance had lapsed by operation of law and, as a result, thereof AHT and all the office bearers, including the Secretary, ceased to hold office."
p2,00:34:26.490,00:34:28.210,spk_6,Where is the letter of the 26th of
p2,00:34:28.220,00:34:29.050,spk_1,"January? Well, we don't have"
p2,00:34:29.480,00:34:44.399,spk_6,"it. You said it was referred to the Government, but there's nothing to demonstrate that that's the case. It could just as well have been written under the misapprehension, which I think you accept your clients had, that the Trust continued to exist."
p2,00:34:45.190,00:34:53.540,spk_1,Except it says that it refers to the plaintiff in these proceedings -- You
p2,00:34:53.540,00:35:11.690,spk_6,"may be making the same blurring of identity of the plaintiffs, since at this point, these are proceedings where the Government is asserting that it has succeeded to the Trust and one can't deduce very much from a reference to the plaintiff, can they?"
p2,00:35:11.930,00:35:21.750,spk_1,"Well say this, that the threat was to bring proceedings in the ICC against them and the proceedings were brought against the Government, not the Trust."
p2,00:35:22.340,00:35:25.530,spk_6,"Well, how long later? 6, 18 months? No, no no no."
p2,00:35:26.560,00:35:26.620,spk_1,The
p2,00:35:27.300,00:35:28.770,spk_6,proceedings in the ICC --
p2,00:35:29.480,00:35:32.820,spk_1,"Oh yeah, sorry in 1997 the ICC May -- 98. Yeah, so,"
p2,00:35:33.830,00:35:40.050,spk_6,15 months later or so. 16 months later.
p2,00:35:42.840,00:35:46.470,spk_0,"Well, where do we go from here?"
p2,00:35:46.480,00:35:48.730,spk_1,"Well, I'm just going to -- What"
p2,00:35:48.730,00:36:00.560,spk_6,we do note is at tab 6 the actual decision in the second set of proceedings was that the Government of Pakistan was wrong to allege that it was the successor or had become parties to --
