session,start,end,speaker,text
p1,01:00:30.070,01:00:31.060,spk_4,held
p1,01:00:31.060,01:01:29.510,spk_6,"at a person charged. The serious offence was entitled to First Instance tribunal, which fully met the requirements of Article 6(1) again, there could be no question of that being capable of being rectified by the process of appeal. Reference is further made to Edwards to which I'll return to. However, Edwards, the European Court of Human Rights had to consider the question of whether or not the fact that evidence had been withheld from the defence at trial rendered the proceedings unfair. The same issue as is raised in the case in this case, the Court of Appeal in that case consider that the evidence that had been withheld in the light of all the material available and concluded that the evidence that had been withheld would have made no difference to the jury's verdict. The European Court of Human Rights held at the proceedings were not unfair, although there had been a defect in the trial at first instance that had been cured by fair and proper consideration of the evidence in the Court of Appeal."
p1,01:01:30.360,01:01:45.920,spk_2,The last sentence of the next paragraph is helpful too isn't it? Yes critical question is whether doing so restricted consideration that evidence in the context of the information available at trial or whether we're entitled to look at all the evidence that is now availabe to us?
p1,01:01:46.490,01:01:47.200,spk_6,Yes.
p1,01:01:50.400,01:01:51.790,spk_2,"Yes,"
p1,01:01:51.800,01:02:08.880,spk_6,"yes, of course, and must take account of that. And that's in line with the, with My Lord Hope's approach in Murtar in paragraph 10 again found line six"
p1,01:02:09.160,01:02:26.840,spk_0,"and you accept in the middle of 58. The test there entirely consider whether the material which was withheld, could have affected the jury's verdict. In the light of all the facts now known to this court, if it could have done a conviction, would be on the safe. Is that the approach?"
p1,01:02:27.550,01:02:44.380,spk_6,"If it's interpreted as meaning in a real sense, not in some hypothetical, fanciful possibility, but in a material sense that such as to render real questions about the jury's verdict. All information could in some way."
p1,01:02:44.390,01:02:48.130,spk_0,"Well, you can see the antithesis in the next paragraph, in the next sentence."
p1,01:02:49.060,01:02:49.460,spk_6,"Yes,"
p1,01:02:49.460,01:02:55.650,spk_0,"if it has not undermined in any way the verdict,"
p1,01:02:56.050,01:02:59.350,spk_6,"yes, and I submit it would have to meet that threshold."
p1,01:02:59.360,01:03:11.630,spk_0,"Does that chime with the citation from Lord Collins in Murtar of that American case where the,"
p1,01:03:12.640,01:03:12.900,spk_2,the
p1,01:03:12.910,01:03:14.350,spk_0,test was a
p1,01:03:15.580,01:03:15.610,spk_2,
p1,01:03:15.710,01:03:21.040,spk_0,reasonable probability is sufficient to undermine confidence in the outcome of the trial.
p1,01:03:21.140,01:03:26.370,spk_6,"Yes, if that's what it's taken to mean, and I submit it needs to be in that"
p1,01:03:26.370,01:03:27.160,spk_5,form.
p1,01:03:27.300,01:03:33.650,spk_6,"Yes, I submit that. That's what is required. And that is what needs to be demonstrated to Your Lordships."
p1,01:03:36.510,01:03:50.290,spk_2,"Strictly speaking under the statute the test in Scotland is whether there was a miscarriage of justice. We've got to be rather careful that we are in a Scots appeal. Yes, yes. [Inaudible] there may be some debate as to whether the test is the same but that is the test ultimately."
p1,01:03:50.300,01:04:11.340,spk_6,"Yes, yes. And that's what I submit. It comes to that there has to be something that can be pointed to of substance, which amounts to a miscarriage of justice, not some remote way. Another tactic could have been employed"
p1,01:04:13.160,01:04:13.600,spk_4,under
p1,01:04:15.660,01:04:27.600,spk_6,"in this case, as is obvious from the case on behalf of the respondents, that's accepted that there was a potential infringement of the appellant's right under Article 6."
p1,01:04:28.330,01:04:28.560,spk_3,But
p1,01:04:28.560,01:05:03.340,spk_6,"I submit that it is necessary for the appellant to demonstrate that there was a real risk of prejudice, such that as that the overall fairness of the trial has been adversely affected and that must be based. I submit, on the basis that the defence has been deprived of opportunities to pursue additional lines of inquiry or garner additional evidence flowing from the undisclosed material."
p1,01:05:06.160,01:05:06.250,spk_3,I
p1,01:05:06.250,01:05:28.700,spk_0,"mean, if all this stuff has been displayed, presumably even though the witness was dead, they would have been able to adduce before the court, this material and they would have been able to say to the jury, well now look here. This is a deep dive crook not only with a host of convictions already recorded against him, but there is outstanding matters. Who knows what,"
p1,01:05:28.710,01:05:30.240,spk_6,
p1,01:05:30.250,01:05:45.700,spk_0,"pressure he might have been under to assess the police in this and all the rest of it, I mean, thats, they could have done the question is, is that right? I mean, they could have been open to. Yeah, what you say is with the best will in the world. It couldn't have availed them one iota."
p1,01:05:47.000,01:06:10.240,spk_6,"That is my submission. But I also question whether strategically, the defence would have been likely to align themselves with someone with a close association with many outstanding cases in drug trafficking. But they would have, that would have been available to them. But this is not a witness who was presented as whiter than white without any difficulty at all."
p1,01:06:10.260,01:06:15.170,spk_0,"Can you just remind us how he was presented? I mean, this is but we're looking at."
p1,01:06:16.900,01:06:18.310,spk_2,It's the best place to go to the --
p1,01:06:18.320,01:06:19.120,spk_0,tab 5
p1,01:06:19.580,01:06:20.350,spk_6,Charges Report
p1,01:06:22.360,01:06:22.900,spk_2,tab
p1,01:06:22.910,01:06:26.970,spk_0,"5. Oh, sorry, sorry, sorry. I see. You know, I"
p1,01:06:26.970,01:06:27.300,spk_2,see.
p1,01:06:28.030,01:06:31.560,spk_0,This is what we were looking at before the first time.
p1,01:06:34.630,01:06:37.270,spk_3,Are we going to the trial judge's report?
p1,01:06:37.320,01:06:40.460,spk_6,"Yes, have it?"
p1,01:06:42.640,01:06:44.380,spk_0,Which do you want?
p1,01:06:45.480,01:06:52.220,spk_6,"The supplementary report, which is date stamped the eighth of March 2007 was the first one."
p1,01:06:55.320,01:06:56.870,spk_3,I thought it was the third one.
p1,01:06:56.870,01:06:57.300,spk_6,"The third one, am I wrong?"
p1,01:07:05.300,01:07:06.320,spk_3,That's where we find the evidence.
p1,01:07:06.380,01:07:08.950,spk_6,"Yes, Yes, it is the third one. I"
p1,01:07:08.960,01:07:14.320,spk_0,"know, but how was how was he put to the jury this dead chap?"
p1,01:07:14.330,01:07:15.320,spk_2,I think
p1,01:07:18.130,01:07:24.950,spk_3,"it's at page 22 of this, 22 of the charge."
p1,01:07:24.960,01:07:27.290,spk_0,So that's 22 of five. Is
p1,01:07:27.290,01:07:30.160,spk_3,"it? Yeah, 22"
p1,01:07:31.490,01:07:31.890,spk_2,20
p1,01:07:31.900,01:07:33.260,spk_3,"21, 22."
p1,01:07:33.270,01:07:33.940,spk_2,Yeah
p1,01:07:34.590,01:07:35.480,spk_3,23?
p1,01:07:35.800,01:07:45.950,spk_2,[Background noise].
p1,01:07:46.110,01:07:48.540,spk_0,[Background noise].
p1,01:07:49.810,01:07:50.040,spk_2,[Background noise].
p1,01:07:50.050,01:07:51.720,spk_3,[Background noise].
p1,01:07:53.560,01:07:53.850,spk_1,[Background noise].
p1,01:07:55.710,01:07:57.460,spk_3,So it's a tape recording that was played to the jury?
p1,01:07:57.590,01:07:59.820,spk_6,"Yes, it should be Stronach."
p1,01:08:00.320,01:08:05.140,spk_0,And then the top of 24. You'll have to praise caution for a number of reasons.
p1,01:08:17.170,01:08:30.170,spk_6,"Yes, when you cross on, page 23 explains the particular status that he has the bottom of page 23 line 23. You will have to decide whether"
p1,01:08:30.170,01:08:31.109,spk_0,what
p1,01:08:31.120,01:12:01.400,spk_6,"should be, John Stronach said is credible and reliable, and in doing so, you will have to exercise great care. You will have to approach what he said with caution, and this is for a number of reasons. First of all, it's not evidence not given under oath and explains that, and he also explains that not had the opportunity to see him being cross examined at line, 16 and 17 not tested in Line 19, His lordship said, It seems pretty clear, accepted, really at all hands by both the crown and by the defence that in the course of what he told the police, he told many lies both about what happened on the 24th of November and about other matters. Much of what he said was contradicted by the contents of surveillance logs, that should be, and the other evidence, such as the searches of his house referred to in the drug inquiry or whatever. There is, however, a passage in which in which the crown do seek to rely. And that is what he said about a man called Stevie from Abran Hill, whom he described and said that he had asked him to take the car down to Kilmarnock. And the crown suggests first that you could infer that that was a reference to the first accused and that if you took the part that you if you accepted Mr Stronach's account, the man, Stephen made an arrangement and told him to take the car rejected his qualifications that it was for the purpose of selling the car and took along with other evidence and took that along with other evidence in the case. Then it pointed to the first accused being concerned in the supply of drugs the crown suggests to you. You could find comfort for accepting that particular part of his evidence in the interview, from the evidence of Detectives Sergeant Duncan Smith to the effect that he saw the usual car in the driveway of the house about lunchtime on the day. And also, I think the Advocate Depute referred to in evidence that on the 27th of November, the first accused took the passport of John Stronach to Airdrie Sheriff Court for all the the purpose of Mr Stronach being released on bail on the charge that related to the journey to Ayeshire and that has a compelling piece of evidence as well in my submission, and indeed that there was reference to the other journey linking the appellant. And it's described of as being a spectacular coincidence by the Advocate Depute if he were not connected. And that, of course, was precisely a matter for the jury to assess. But he was not presented by the crown it's ultimately a matter for the jury was not presented as an absolutely honest and truthful man, and indeed, while is not evidence, of course of what the Advocate Depute said in his speech. The acceptance of him being a liar would my submission have carried significant weight in the deliberation of the jury and the invitation to only rely on those parts of his evidence which were supported by other evidence, was another safeguard. So it was pretty clear in my submission. This is a witness who could not be trusted, but on key parts, the Crown invited the jury to accept evidence which was capable of being looked at elsewhere in my submission that there was plainly sufficient evidence without the 259 statement and the direct link because --"
p1,01:12:01.410,01:12:02.360,spk_3,nobody disputes that.
p1,01:12:02.610,01:13:22.990,spk_6,"No but it was there and in my submission, had the witness been presented is entirely credible. With nothing lurking around this at all, the position might have been different. But that's not the situation in my submission. This is a case where even applying the lowest possible threshold test to determine whether there has been an unfair trial, that test would not be met. There is no prejudice, I submit. In this case, it's not a case where there was not even no risk of prejudice. There was no prejudice but what?My learned friend Mr Jackson says that he wants all the bullets, but that my respectful submission appears to mean no more than to fire the last bullet into the dead body. There's no purpose to be achieved with that. That jury could be in no doubt of the stated status of Stronach. And in these circumstances, this would have added nothing to the significant body of material and successful attack upon the credibility of the witness, as recognised by the trial judge and therefore applying the two stage tests in my submission that the parents should fail in this, that this would not have affected the outcome of the trial at all."
p1,01:13:25.800,01:13:27.120,spk_2,That brings us to disposal.
p1,01:13:28.130,01:13:44.570,spk_6,"Yes, on disposal as set out in the case, the Crown invite  Your Lordships, to simply firstly, answer question one in the negative. But if if Your Lordships take a different view that the appellant"
p1,01:13:45.300,01:13:47.020,spk_0,"Sorry, what question one?"
p1,01:13:48.250,01:13:48.690,spk_6,That's
p1,01:13:49.260,01:14:01.330,spk_2,"whether the failure was incompatible with the right to a fair trial. That is, on the basis that the violation can be cured by an analysis of all the materials by the appeal court."
p1,01:14:01.370,01:14:11.440,spk_6,"Yes, yes, that's that's the position. And if Your Lordships take the view that the appeal court"
p1,01:14:11.970,01:14:12.310,spk_5,have
p1,01:14:12.310,01:14:19.670,spk_6,not approached this in a proper way then the Crowns invitation is to send the case back for it to be considered.
p1,01:14:20.750,01:14:20.990,spk_2,But
p1,01:14:21.000,01:14:23.480,spk_3,you except that they didn't approach in the proper way.
p1,01:14:24.150,01:14:24.900,spk_6,I'm sorry My Lord?
p1,01:14:24.900,01:14:29.400,spk_3,You accept they didn't approach the proper way because they ruled out?
p1,01:14:31.470,01:14:32.950,spk_2,"Well,"
p1,01:14:32.950,01:14:35.540,spk_3,you're not supporting the court of appeal on that?
p1,01:14:37.470,01:14:37.710,spk_2,"Oh,"
p1,01:14:37.710,01:15:15.690,spk_6,"no, I'm not supporting no, no, no. But they held that there was no miscarriage of justice. So that's what I mean to say that ultimately concluded there was no miscarriage of justice. But I don't see and I make it clear I don't seek to support the observation that under there was insuperable difficulty in employment deploying outstanding cases. I don't seek to support that at all, and it's pretty obvious. Perhaps nothing further need to be said about that. But I don't support that unless it's taken to mean its application to the present case only, although pretty ordinary reading suggests a wider application. But if that's what is meant, I don't support"
p1,01:15:15.690,01:15:17.340,spk_2,that it's difficult to believe --
p1,01:15:18.350,01:15:19.080,spk_6,"yes,"
p1,01:15:19.440,01:15:20.720,spk_0,yes.
p1,01:15:22.660,01:15:26.450,spk_6,But so but if you --
p1,01:15:27.090,01:15:35.390,spk_0,"so who has to take the decision whether this failure to disclose these, in addition, made a haporth or a pennyworth of difference?"
p1,01:15:36.060,01:15:40.630,spk_6,Your Lordships to take that view and just to conclude that it made no difference and that's
p1,01:15:40.730,01:15:42.920,spk_0,it for us. We wouldn't want to send that
p1,01:15:44.480,01:15:49.630,spk_3,"we can. We can dismiss the appeal, but we can't. We can't allow it outright is that"
p1,01:15:49.640,01:15:57.640,spk_6,I'm not especially pressing either. I made it clear that equally if the court was
p1,01:15:58.110,01:16:02.820,spk_3,"crowned, take this idea of where is it? I got this idea of sending it back from what is that?"
p1,01:16:02.830,01:16:17.540,spk_6,"It's really more a principal and perhaps designed to stop Your Lordships being troubled with many cases which will have a lot of events turning on the evidence. This is quite straightforward in terms of the evidence, but many cases will not be, and"
p1,01:16:18.230,01:16:35.910,spk_2,"one is aware that some feeling in Edinburgh to adventurous exercising the functions which they believe they have. But it's clear, and I think the Lord justice general acceptance is in the Guinness. There really is no reason why we shouldn't simply do the sensible thing and dispose of the case here."
p1,01:16:36.300,01:16:38.240,spk_6,I don't argue against that.
p1,01:16:41.120,01:16:41.290,spk_1,I
p1,01:16:41.290,01:16:53.010,spk_0,"mean, now that it's known that you ought to disclose this, that and the other. I mean, why do we have to get it here? Why can't it all go back for another shot in Edinburgh?"
p1,01:16:54.920,01:16:55.000,spk_3,I
p1,01:16:55.000,01:17:02.050,spk_0,"mean, isn't there some process of referring back appeals that have been dismissed on a wrong basis, or whatever it may be?"
p1,01:17:03.300,01:17:10.800,spk_6,"Yes. And the first suggestion was that that could be done. If Your Lordships are not satisfied, that --"
p1,01:17:10.900,01:17:32.290,spk_0,"But why does it have to come near us? I mean, look, you know, I mean, after Murtar, presumably everybody recognised. As you're recognising that here's a case where not only should the previous convictions, but also the outstanding charges should have been disclosed. Okay, Yes. Why? Why? Why can't it then go back to the appeal court in Edinburgh for them too? Why is it going to come"
p1,01:17:32.290,01:17:33.410,spk_3,here?
p1,01:17:34.260,01:17:35.790,spk_6,"First, I didn't bring it"
p1,01:17:35.790,01:17:37.430,spk_5,here.
p1,01:17:38.010,01:17:41.220,spk_0,"I mean, there's no mechanics. I"
p1,01:17:41.230,01:18:03.930,spk_3,"mean, they have decided, despite what had been said in Holland or whatever it was that they didn't take the view that outstanding charges and that was that's the view they took. Once they've taken that there is no mechanism, as far as I know, short of going to the commission or whatever it is for dealing with that matter. So they took the obvious route and they came here."
p1,01:18:03.940,01:18:09.730,spk_2,"We gave permission in this case because, first of all, we had to be satisfied because of the devolution issue."
p1,01:18:10.290,01:18:10.930,spk_3,which
p1,01:18:10.930,01:18:29.880,spk_2,"you accept. This court gave permission for the point to be argued so it is properly before us. The question really is having having, as it were, received the case and examined it. Whether we have to send it back or whether we can exercise the powers we have under our own rules to dispose of the case."
p1,01:18:30.510,01:18:30.870,spk_1,And in
p1,01:18:30.870,01:18:37.040,spk_2,"the end of the day, I rather think you accept that it provided it's a fairly straightforward issue. We could simply do that."
p1,01:18:37.050,01:18:37.670,spk_6,Yes. Not trouble the court in Edinburgh to try the case again.
p1,01:18:39.140,01:18:40.090,spk_2,Yes.
p1,01:18:40.100,01:18:45.290,spk_3,"I think they've got plenty to keep them busy, as far as I can understand. So I do think they're needing any extra work,"
p1,01:18:48.030,01:18:55.420,spk_6,"And I don't say anything about the jurisdiction point, My Lords, those are my submissions. Unless I can assist Your Lordships with anything further?"
p1,01:18:58.360,01:18:58.720,spk_2,I have
p1,01:18:58.720,01:18:59.380,spk_6,nothing to add.
p1,01:19:01.580,01:19:02.210,spk_2,Advocate General?
p1,01:19:03.040,01:19:56.350,spk_1,"My Lords, with a certain diffidence, there is one small, limited additional point that may arise, and I stress may arise, and it's simply on the distinction whether there is a distinction between the concepts of unfair trial and miscarriage of justice. Now the reason I raise that although the appeal court appeared to take in this case the leading from unfair trial [inaudible], the miscarriage of justice, the reason I raised that Lord Osborne in the case of Fraser seemed to envisage that there were two separate halves which in some way could not meet. Now I fully appreciate that Fraser is not"
p1,01:19:56.980,01:19:58.270,spk_2,before
p1,01:19:58.270,01:20:10.230,spk_1,this court in that there's an application for special leave which I understand awaits the outcome of this case.
p1,01:20:11.180,01:20:11.860,spk_2,[Inaudible].
p1,01:20:14.240,01:21:10.830,spk_1,"In Fraser, Lord Culsfield and Lord Osborne identifies that there is a difference between unfair trial [inaudible]  briefly miscarriage of justice, pursuing two entirely separate routes one lies, lies [inaudible] this seems curious. And although he in outcome, he advises difference militating this character somehow being [inaudible]"
p1,01:21:10.840,01:21:11.590,spk_2,[inaudible].
p1,01:21:12.770,01:21:38.350,spk_1,"However, in Ellison, he seems to possibly have recanted because he sees the unfair trial leading into miscarriage of justice and certainly in broad language, one can easily anticipate why he would come to that outcome. The only reason I raise this My Lords is because I will not talk much further on that is simply that he identifies and Fraser this apparent difference"
p1,01:21:39.220,01:21:41.420,spk_2,"going back to in McInnis? My Lord, no."
p1,01:21:42.610,01:22:35.470,spk_1,"No, you're not? There may be a question in relation to real risk of prejudice as a formula which I might deal with in McInnis. But this point seems to arise only in this decision, but only because of Lord Osborne's observations in Fraser. This is set out in my statement of case and perhaps covers the point sufficiently beyond that My Lords in relation to disposal, which my statement cases trade made by the appellant effectively. What I am saying is that where there is an unfair trial and My Lord's find that to be the case, then it does seem to be with respect, the sensible thing simply to quash at this stage, and that this court has these powers. And if there were any doubt about that, i refer to the constitutional reform act [inaudible]."
p1,01:22:36.300,01:22:36.750,spk_2,[Inaudible].
p1,01:22:36.750,01:22:44.410,spk_1,[Inaudible] which sets out to justice.
p1,01:22:46.230,01:22:46.830,spk_6,[Inaudible].
p1,01:22:47.920,01:22:50.880,spk_1,"On that My Lords, unless there is something else I can assist you with [inaudible]."
p1,01:22:57.060,01:22:59.340,spk_2,Thank you very much indeed. Mr Jackson?
p1,01:23:00.330,01:23:00.900,spk_0,I've
p1,01:23:00.900,01:24:14.170,spk_4,"said most of what I want to say, but just one of two things, perhaps it has to be remembered. in my submission. Why in the first place outstanding cases are material which should be disclosed at all, and it is because there is a recognition that they are the sort of things the category of things which a defence counsel would wish to have. They're not unimportant matters which of course, ties in with the fact that in this case, the defence asked for them. So they are matters of some importance or else they would not be material which required to be disclosed. That in my submission is the very important starting point. And the second thing I would say, and only this, it is, I hesitate to use the word disingenuous and I mean no disrespect by it but for the Advocate Depute, to say that would have been finding into a dead body is not consistent with the position adopted by the Advocate Depute at the trial because he was not presented to the jury as a dead body, he was presented as someone who could be used on a matter of great significance."
p1,01:24:14.310,01:24:18.830,spk_2,"Of course, he hadn't been hammered with the outstanding, with the previous convictions at that"
p1,01:24:18.830,01:25:01.020,spk_4,"stage. Indeed indeed, but I venture that the Advocate Depute would not have been abandoning this piece of evidence no matter what had been put to him. I don't think no matter how many bullets have been fired into him, he would not have become a corpse as far as the Advocate Depute was concerned, and that is why he goes on to say in the passage I read. I will not read again. He describes this as being a significant piece of evidence. Now you cannot have it both ways if the previous convictions would have turned him into a dead body then the previous convictions plus the outstanding charges certainly turned him into a dead body."
p1,01:25:01.940,01:25:02.180,spk_2,And
p1,01:25:02.180,01:25:38.660,spk_4,"if he is that, then the fact that he became a material piece of evidence almost by definition means something has gone wrong. So it must be disingenuous for the Advocate Depute, describe him at any stage is a dead body because if this disclosed material had made him that, then the appeal in my submission was required to succeed because clearly it would have mattered because the fact of the matter he was not treated by the advocate deputy as a corpse, he was treated and would always have been treated as being of some significance"
p1,01:25:38.660,01:25:44.900,spk_3,He was treated as a highly flawed witness but on this one area he was to be accepted that is what they say.
p1,01:25:45.350,01:26:08.630,spk_4,"Indeed, but it is that one area that was an area of extreme significance and that is my point that this was one area of great significance, and the question is whether he could be relied upon at all. And that, of course, is the cumulative effect and tipping point. I don't think I can add anything else. I just listened to"
p1,01:26:08.630,01:26:09.470,spk_2,the
p1,01:26:09.480,01:26:21.320,spk_4,intervention and the difference between the two tests. And I do notice that the Lord Justice General in McInnis because I read McInnis just before I came actually seems to suggest they were the same.
p1,01:26:21.930,01:26:22.170,spk_5,He
p1,01:26:22.170,01:26:41.790,spk_4,"actually uses the phrase at one point of making is a miscarriage of justice bracket or I venture to suggest an unfair trial. So he there seems to be an acceptance rightly in my submission to really come to the same thing. But that's me. Just as it were intervening on the intervener. It doesn't really add much to my particular case, and I don't think I"
p1,01:26:41.790,01:26:42.880,spk_6,can [inaudible]
p1,01:26:42.880,01:26:43.630,spk_4,[inaudible].
p1,01:26:44.390,01:26:44.840,spk_6,"Okay,"
p1,01:26:45.890,01:26:48.730,spk_4,I don't think I can add anymore. I think the submission has been made.
p1,01:26:50.070,01:27:08.710,spk_2,"Thank you very much. Well, the court is extremely grateful to counsel for their assistance in this case. We will take time to consider our judgment. We're going to move onto the case of McInnis and what I suggest we do is that we adjourn until quarter past 12 and we'll come back and hear the case of McInnis at that"
p1,01:27:08.720,01:27:09.380,spk_0,time.
p1,01:27:18.820,01:27:20.860,spk_2,[Background noise].
p1,01:27:22.910,01:27:23.300,spk_5,[Background noise].
p1,01:27:23.430,01:27:24.310,spk_1,[Background noise].
p1,01:27:25.770,01:27:26.230,spk_2,[Background noise].
p1,01:27:27.930,01:27:30.750,spk_3,[Background noise].
p1,01:27:43.170,01:27:49.140,spk_4,"[Inaudible] making the point that we clearly didn't think about, you're talking about firing into a dead body. In fact it was a dead body."
p1,01:44:26.240,01:44:26.610,spk_6,[Background noise].
p1,01:44:26.620,01:44:27.250,spk_2,[Background noise].
p1,01:44:29.660,01:44:30.590,spk_1,[Background noise].
p1,01:44:32.240,01:44:32.930,spk_2,[Background noise].
p1,01:44:32.930,01:44:34.390,spk_3,[Background noise].
p1,01:44:45.350,01:45:03.560,spk_1,[Background noise].
p1,01:45:46.470,01:45:47.280,spk_3,[Background noise].
p1,01:45:47.420,01:45:48.050,spk_1,[Silence].
p1,01:45:49.660,01:46:45.810,spk_2,[Silence].
p1,01:46:45.810,01:46:45.960,spk_3,[Silence].
p1,01:47:16.070,01:47:54.060,spk_2,[Silence]
p1,01:47:55.900,01:47:59.990,spk_1,[Background noise].
p1,01:48:04.100,01:48:04.370,spk_2,[Background noise].
p1,01:48:06.210,01:48:06.380,spk_1,[Background noise].
p1,01:48:08.820,01:48:10.850,spk_2,[Background noise].
p1,01:48:48.160,01:48:48.880,spk_1,[Background noise].
p1,01:48:58.370,01:50:18.490,spk_2,[Silence].
p1,01:50:18.490,01:50:19.110,spk_0,[Background noise].
p1,01:50:40.130,01:50:40.570,spk_2,[Background noise].
p1,01:50:43.270,01:50:44.840,spk_3,[Background noise].
p1,01:50:56.930,01:50:58.120,spk_2,"Yes, Mr Colonel?"
p1,01:50:58.950,01:51:07.760,spk_5,[Inaudible].
p1,01:51:08.770,01:51:08.930,spk_0,[Inaudible].
p1,01:51:08.930,01:51:09.380,spk_5,[inaudible]
p1,01:51:10.180,01:51:13.310,spk_2,Yeah. Please don't feel inhibited.
p1,01:51:18.730,01:51:19.200,spk_3,These [inaudible].
p1,01:51:19.200,01:51:19.330,spk_5,[Inaudible].
p1,01:51:21.230,01:51:22.370,spk_2,[Inaudible].
p1,01:51:24.550,01:51:27.310,spk_5,Having recognised that
p1,01:51:27.320,01:51:28.300,spk_2,in the
p1,01:51:30.460,01:51:37.050,spk_5,McInnis case. It departed from or moved away from the test that is applied
p1,01:51:37.060,01:51:37.550,spk_3,in Holland.
p1,01:51:38.740,01:51:38.880,spk_2,the [inaudible]
p1,01:51:39.220,01:51:49.760,spk_5,"past. Now, I do appreciate My Lords that the Crown's position is test as applied was the same test as was applied in"
p1,01:51:49.770,01:51:50.470,spk_2,Holland.
p1,01:51:50.480,01:51:54.000,spk_5,"But in my submission before this Court My Lords, there are two reasons"
p1,01:51:54.630,01:51:55.140,spk_2,why
p1,01:51:55.150,01:51:56.610,spk_5,that is not correct.
p1,01:51:57.050,01:51:57.130,spk_2,The
p1,01:51:57.200,01:52:13.250,spk_5,"first is that the court, by the words used at 20 of its judgment indicated that it was wanting to depart from the Clarke test in McInnis."
p1,01:52:13.260,01:52:19.120,spk_2,I think it would help if you just looked at the relevant passages so we can get our bearings.
p1,01:52:22.230,01:52:36.560,spk_5,"Paragraph 20 of the decision In McInnis My Lord, it's Item four within the actually within the core volume there."
p1,01:52:40.860,01:52:41.170,spk_2,Appendix part
p1,01:52:41.170,01:52:42.330,spk_0,"one, I think"
p1,01:52:42.330,01:52:47.650,spk_2,"it is. It's the Lord Justice General's opinion, paragraph 20."
p1,01:52:48.460,01:52:48.590,spk_3,Is
p1,01:52:48.590,01:52:50.500,spk_0,this at page 25 of the bundle?
p1,01:52:50.510,01:52:51.590,spk_2,[Inaudible].
p1,01:52:51.590,01:52:52.780,spk_0,[Inaudible].
p1,01:53:00.810,01:53:10.750,spk_5,"About half way through that paragraph My Lords before six. It is not, however, in our view, is to effect in effect to avoid that task. And the court is looking at the past by --"
p1,01:53:10.750,01:53:13.400,spk_0,Where are you reading from paragraph 20? About
p1,01:53:13.400,01:53:24.970,spk_5,"halfway down 20. The first words in that line of miscarriage of justice that resolved state, and a new sentence, it is"
p1,01:53:24.970,01:53:27.160,spk_0,not.
p1,01:53:29.520,01:54:08.950,spk_5,"The court refers to the test, this is a test, which depends simply on whether the denial of access, quote might not possibly have affected closed quote the outcome, such a test was adopted in Hog v Clarke, per Lord Justice General page 10 , where there was a wrongful exclusion by the court of admissible evidence based upon private authority. Also concerned with the wrongful exclusion of evidence in summary proceedings, the court resolved to say that the Lord Sorn in Hog v Clarke, at pages 11 to 12 took a less absolute approach that concerning himself, with whether the exclusion of the evidence that prejudice still might have prejudiced the"
p1,01:54:08.950,01:54:09.770,spk_2,defence
p1,01:54:09.850,01:54:16.970,spk_5,Lord Justice General Price's test was adopted in the context of nondisclosure of external charges by Lord Roger in Holland at paragraph
p1,01:54:16.980,01:54:17.560,spk_4,82.
p1,01:54:17.940,01:56:37.630,spk_5,"Though it is not apparent that what was the appropriate test was a matter of argument before the judicial Committee and Lord Roger's test is not repeated in Sinclair, which is concerned with underscored statements. In the latter case, Lord Roger was in a position to conclude that the appellant's Solicitor Advocate quote would have been in a position to cross examine Mr Ritchie effectively, and the appellant's trial as a whole would have been fair, paragraph 50. Lord Roger's test has been used or abused in argument in this jurisdiction to suggest that the threshold of reversing the verdict of a jury in a non disclosure and analogous cases is low. That this may be a [inaudible] of Lord Roger's words in the context of determining whether there has been a miscarriage of justice or we think an unfair trial, a robust test is required. The test of a real risk of prejudice to the defence was rightly, in our view, adopted in Kelly v Her Majesty Advocate, Paragraph 33. My Lords I turn to that part in a moment. But the second reason I say that the court adopted the wrong test can be shown that adopted the wrong test is the way in which it treated the previously withheld evidence in this case, in the context of the rest of the evidence. When the appeal court came to look at what was not disclosed at the trial, they appear to have taken a very strict approach, suggesting that the barrier has been raised. My Lords, it was never argued, referring to the first part of this point. It was never argued in the Appeal Court that there was a low threshold. What was argued was that, quite rightly, my submission and it's accepted by the crown was the threshold. The test is materiality. It could never be suggested that a piece of immaterial information such as who took photographs, could affect the outcome of anything. It maybe, if the person who took the photographs heard a comment by a complainer, for example, but generally speaking, it can't, its materiality. Except it was also accepted at the trial that the court must make some assessment of the withheld evidence in the context of the evidence that was learned at trial. So"
p1,01:56:37.640,01:56:59.630,spk_2,"just to be a little more specific, we're dealing, I think, with the witness, Brian Pearce. Yes, that's right. And he attended an identification parade and he made certain remarks when he was leaving the parade, which were recorded but not disclosed. That's material. So the question is, what one makes of that there having been a failure to disclose?"
